Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
OTRAS INFUSIONES;;50.607;4.897;0.107;13.606;42.867;38.134;11.881;0.0;2.991;0.026;1.012;0.042;0.058;0.31;0.23;0.0;0.09;0.0;0.292;0.0;0.029;3.083;1.961;3.0;VALOR
CALDOS;;60.705;1.264;0.381;16.282;52.261;45.539;16.114;0.197;0.1;0.056;0.0;0.0;0.15;0.0;0.082;0.0;0.0;0.0;0.212;0.0;0.0;2.15;2.185;1.0;VALOR
AYUDAS CULINARIAS;;8.701;0.11;0.024;1.503;7.382;7.02;0.515;0.061;0.0;0.0;0.0;0.0;0.022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.158;0.256;2.0;VALOR
SALSAS;;96.13;4.966;1.103;44.06;92.218;87.676;47.411;0.983;0.474;0.14;0.0;0.008;1.213;0.146;0.279;0.0;0.025;0.038;0.92;0.011;0.051;9.069;6.922;1.0;VALOR
KETCHUP;;55.557;0.481;0.289;16.136;47.005;41.687;12.747;0.047;0.052;0.005;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.125;0.0;0.0;2.311;2.029;2.0;VALOR
MAYONESA;;81.769;1.722;0.528;27.01;73.621;66.58;25.528;0.321;0.107;0.054;0.0;0.0;0.27;0.096;0.178;0.0;0.006;0.0;0.257;0.0;0.016;3.936;3.935;2.0;VALOR
MAYONESA LIGHT;;30.219;0.209;0.158;7.554;25.484;21.728;6.833;0.0;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.48;0.96;3.0;VALOR
MOSTAZA;;35.279;0.364;0.093;8.813;28.715;23.69;7.983;0.0;0.071;0.0;0.0;0.0;0.112;0.0;0.0;0.0;0.0;0.0;0.029;0.0;0.009;1.077;1.008;2.0;VALOR
OTRAS SALSAS;;85.002;3.696;0.642;33.175;79.424;72.946;35.949;0.791;0.393;0.129;0.0;0.008;0.963;0.05;0.124;0.0;0.022;0.038;0.66;0.011;0.027;6.095;5.062;2.0;VALOR
AGUA DE BEBIDA ENVAS.;;84.374;4.32;0.78;31.772;78.101;72.042;33.543;0.237;0.295;1.077;0.132;0.027;0.361;0.217;0.243;0.0;0.609;0.593;1.061;0.033;0.149;13.179;5.48;1.0;VALOR
AGUA DE BEB.CON GAS;;20.651;0.315;0.025;6.14;17.724;15.967;5.196;0.037;0.018;0.099;0.0;0.013;0.009;0.0;0.0;0.0;0.021;0.033;0.063;0.0;0.023;0.81;1.051;2.0;VALOR
AGUA DE BEB.SIN GAS;;81.711;4.265;0.76;29.91;75.134;68.663;31.445;0.2;0.276;1.007;0.132;0.014;0.353;0.217;0.243;0.0;0.611;0.594;1.103;0.033;0.151;12.721;4.991;2.0;VALOR
GASEOSAS Y BEBID.REFR;;94.55;6.141;1.304;45.836;90.312;85.773;48.252;0.421;0.515;1.376;0.182;0.044;0.71;0.185;0.228;0.01;0.665;0.994;0.918;0.08;0.106;13.42;8.307;1.0;VALOR
GASEOSAS;;25.406;0.45;0.146;6.796;21.942;18.613;7.216;0.012;0.015;0.217;0.0;0.0;0.04;0.0;0.003;0.0;0.067;0.099;0.054;0.0;0.0;1.411;0.982;2.0;VALOR
BEBIDAS REFRESCANTES;;93.93;5.908;1.292;44.963;89.556;84.88;47.145;0.409;0.502;1.213;0.182;0.044;0.695;0.185;0.226;0.01;0.601;0.966;0.89;0.08;0.106;13.047;8.001;2.0;VALOR
BEB.REFRESC.NARANJA;;47.595;1.22;0.468;14.664;40.411;35.204;12.904;0.009;0.028;0.579;0.0;0.0;0.099;0.078;0.048;0.0;0.196;0.399;0.207;0.0;0.008;3.293;1.93;3.0;VALOR
BEB.REFRESC.LIMON;;46.152;1.406;0.429;14.169;38.708;32.897;12.948;0.04;0.065;0.405;0.013;0.007;0.115;0.0;0.092;0.0;0.168;0.372;0.068;0.062;0.03;2.748;2.024;3.0;VALOR
BEB.REFRESC.COLA;;78.593;2.98;0.649;29.37;71.618;64.857;29.565;0.323;0.141;0.487;0.006;0.037;0.338;0.083;0.122;0.01;0.203;0.376;0.392;0.013;0.06;7.881;5.063;3.0;VALOR
COLA NORMAL;;48.675;1.999;0.385;14.865;42.795;37.356;15.025;0.216;0.111;0.242;0.0;0.019;0.247;0.07;0.1;0.01;0.085;0.19;0.244;0.013;0.042;4.158;2.076;4.0;VALOR
COLA LIGHT;;48.865;1.269;0.264;15.642;42.338;36.686;16.297;0.218;0.023;0.218;0.006;0.018;0.172;0.015;0.002;0.0;0.069;0.207;0.188;0.0;0.024;3.788;2.959;4.0;VALOR
COLA SIN CAFEINA;;5.75;0.184;0.048;1.257;4.637;4.005;0.785;0.0;0.0;0.006;0.0;0.0;0.0;0.0;0.007;0.0;0.05;0.0;0.0;0.0;0.0;0.318;0.097;4.0;VALOR
COLA LIGHT S/CAFE.;;31.033;0.452;0.17;8.649;26.906;22.846;9.006;0.0;0.017;0.022;0.0;0.0;0.02;0.0;0.029;0.0;0.045;0.043;0.033;0.0;0.0;1.442;1.405;4.0;VALOR
BEB.REFRESC.TONICA;;29.876;0.448;0.21;9.108;24.105;20.48;7.274;0.0;0.033;0.032;0.0;0.0;0.044;0.0;0.018;0.0;0.0;0.094;0.008;0.0;0.0;1.507;0.981;3.0;VALOR
BEB.REF.TE/CAFE;;43.608;0.825;0.262;14.109;38.768;33.073;15.697;0.015;0.289;0.058;0.011;0.0;0.047;0.068;0.008;0.0;0.051;0.038;0.129;0.007;0.009;1.866;1.926;3.0;VALOR
BEB.REF.ISOTONICAS;;48.71;1.524;0.277;14.456;42.718;37.688;15.396;0.045;0.026;0.072;0.19;0.0;0.066;0.012;0.101;0.0;0.131;0.124;0.226;0.0;0.0;3.015;2.064;3.0;VALOR
BEBIDAS ENERGETICA;;15.228;0.388;0.132;5.058;13.198;11.545;5.033;0.013;0.013;0.037;0.018;0.0;0.028;0.012;0.003;0.0;0.065;0.014;0.033;0.0;0.0;1.287;0.598;4.0;VALOR
OTRAS BEB.REFRESC.;;55.808;1.329;0.282;18.818;48.493;44.128;14.243;0.035;0.097;0.122;0.021;0.024;0.097;0.041;0.069;0.0;0.046;0.067;0.38;0.0;0.04;4.065;2.742;3.0;VALOR
BEBIDAS ZUMO+LECHE;;26.574;0.432;0.137;6.089;23.869;21.731;6.574;0.012;0.025;0.034;0.0;0.0;0.051;0.0;0.069;0.0;0.024;0.011;0.122;0.0;0.03;1.342;0.944;4.0;VALOR
BASES PIZZAS&MASAS HO;;67.677;0.992;0.237;18.842;62.522;53.873;27.292;0.272;0.096;0.139;0.0;0.0;0.143;0.01;0.141;0.0;0.0;0.0;0.075;0.0;0.0;1.605;2.698;1.0;VALOR
ALGAS;;1.952;0.027;0.0;0.722;1.198;0.772;0.485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.094;0.133;2.0;VALOR
HARINAS Y SEMOLAS;;80.155;4.852;0.728;23.364;72.474;64.936;24.877;0.089;0.975;0.041;0.022;0.182;0.426;0.196;0.336;0.0;1.824;0.0;0.838;0.016;0.045;4.494;3.705;1.0;VALOR
ENCURTIDOS;;58.787;5.533;0.355;14.926;50.241;41.422;20.493;0.103;0.104;0.086;0.0;0.107;0.47;2.241;2.55;0.0;0.04;0.082;1.425;0.006;0.185;3.547;2.034;1.0;VALOR
ESPECIAS Y CONDIMENTO;;88.443;9.867;0.608;25.286;81.156;73.062;31.146;0.482;2.062;0.065;0.066;0.094;2.028;1.065;2.081;0.0;0.122;0.036;2.626;0.024;0.244;7.343;3.869;1.0;VALOR
SAL;;77.374;1.673;0.281;18.799;67.826;59.744;18.355;0.018;0.456;0.048;0.0;0.054;0.186;0.0;0.13;0.0;0.067;0.0;0.256;0.009;0.018;2.963;2.793;1.0;VALOR
CARAMELOS,CHICLES&GOL;;79.793;5.472;0.655;25.175;73.763;66.358;34.107;0.05;0.777;0.056;1.329;0.0;0.298;0.869;1.148;0.0;0.482;0.016;0.683;0.011;0.067;10.803;3.638;1.0;VALOR
COMPLEMENTS&DIETETICO;;3.731;0.335;0.006;1.002;2.423;2.125;0.472;0.0;0.165;0.0;0.236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.386;0.285;1.0;VALOR
OTROS PROD.EN PESO;;96.43;13.278;0.879;44.97;93.388;89.301;52.689;6.123;1.39;1.185;0.127;0.266;0.758;1.172;1.798;0.014;0.836;0.112;1.639;0.076;0.169;13.378;7.4;1.0;VALOR
SNACKS APERITIVOS;;78.723;6.042;0.582;29.613;72.928;63.893;38.275;0.591;0.418;0.192;0.0;0.065;0.446;1.146;1.326;0.0;0.588;0.097;1.273;0.021;0.087;8.395;3.938;2.0;VALOR
PROTEINAS VEGETALES;;19.815;1.268;0.018;6.158;16.677;13.014;7.549;0.472;0.676;0.029;0.009;0.019;0.0;0.0;0.119;0.014;0.0;0.0;0.031;0.0;0.0;0.591;1.16;2.0;VALOR
OTROS PROD.EN VOLUMEN;;52.575;1.098;0.187;15.572;46.934;40.578;19.565;0.0;0.551;0.035;0.003;0.0;0.037;0.029;0.035;0.0;0.068;0.028;0.121;0.0;0.021;2.618;2.982;1.0;VALOR
BEBIDAS VEGETALES;;46.874;1.007;0.143;13.951;42.23;36.035;18.593;0.0;0.527;0.0;0.003;0.0;0.037;0.029;0.035;0.0;0.068;0.026;0.121;0.0;0.021;2.052;2.767;2.0;VALOR
.T.ALIMENT.ECOLOGICOS;;93.18;44.452;2.152;38.409;84.799;73.435;50.885;1.997;5.224;1.707;0.614;5.778;18.083;5.413;8.419;0.644;18.185;0.95;21.885;0.0;6.472;18.832;8.204;0.0;VALOR
T.HUEVOS KGS ECO.;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;VALOR
T.HUEVOS UNDS.ECO.;;20.225;7.275;0.217;2.718;9.951;7.559;3.621;0.023;0.473;0.472;0.0;0.0;1.907;0.47;2.009;0.503;1.003;0.0;2.451;0.0;3.617;3.369;0.622;1.0;VALOR
T.HUEVOS GALLINA ECO;;20.059;7.15;0.217;2.692;9.924;7.532;3.62;0.023;0.473;0.471;0.0;0.0;1.907;0.47;1.881;0.504;1.003;0.0;2.451;0.0;3.617;3.33;0.592;2.0;VALOR
TOTAL CARNE ECO.;;62.875;19.433;0.25;11.293;50.829;41.618;18.662;0.293;0.448;0.329;0.0;0.037;16.412;0.249;2.921;0.043;0.187;0.032;0.317;0.0;1.115;3.825;1.869;1.0;VALOR
CARNE FRESCA ECO.;;57.681;17.918;0.237;9.558;46.191;38.226;16.362;0.065;0.148;0.187;0.0;0.036;15.371;0.082;2.627;0.043;0.096;0.032;0.255;0.0;0.876;2.911;1.446;2.0;VALOR
CARNE CONGELADA ECO.;;6.018;1.061;0.0;0.356;4.501;3.72;1.047;0.299;0.0;0.1;0.0;0.0;0.662;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.023;0.127;0.057;2.0;VALOR
CARNE TRANSFORM.ECO.;;22.075;6.821;0.12;3.292;14.218;11.001;3.471;0.014;0.376;0.064;0.0;0.053;5.4;0.194;0.942;0.0;0.124;0.017;0.069;0.0;0.61;1.264;0.498;2.0;VALOR
TOTAL PESCA ECO.;;30.521;8.702;0.223;7.558;19.442;16.768;4.101;1.346;0.038;0.285;0.0;5.621;0.35;0.065;2.386;0.013;0.028;0.056;0.118;0.0;0.15;1.38;0.542;1.0;VALOR
PESCADOS ECO. .;;19.319;6.746;0.103;2.748;12.679;11.511;1.808;0.664;0.014;0.182;0.0;4.777;0.201;0.023;1.846;0.013;0.028;0.056;0.118;0.0;0.116;0.685;0.415;2.0;VALOR
MARISC/MOLS/CRS ECO.;;14.536;5.569;0.085;3.296;7.382;6.646;1.177;1.019;0.0;0.307;0.0;3.552;0.087;0.0;1.451;0.0;0.0;0.0;0.053;0.0;0.084;0.454;0.246;2.0;VALOR
CONS.PSCD/MOLUS.ECO.;;10.347;1.023;0.115;2.772;6.334;4.738;1.645;0.09;0.031;0.051;0.0;0.453;0.161;0.044;0.231;0.0;0.0;0.0;0.051;0.0;0.07;0.665;0.15;2.0;VALOR
T.LECHE LIQUIDA ECO.;;4.244;0.117;0.011;2.003;2.585;1.409;1.476;0.0;0.09;0.005;0.0;0.0;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.094;0.25;1.0;VALOR
LECHES FERMENTDS.ECO.;;12.567;0.477;0.022;3.177;10.46;3.095;8.05;0.0;0.391;0.0;0.0;0.0;0.106;0.0;0.0;0.015;0.0;0.0;0.022;0.0;0.05;0.202;0.327;1.0;VALOR
QUESO ECO.;;18.988;3.076;0.393;3.26;13.824;11.734;2.922;0.018;0.08;0.041;0.0;0.0;2.072;0.28;0.569;0.122;0.0;0.059;0.061;0.0;0.873;0.962;0.566;1.0;VALOR
PAN FRESCO/CONG.ECO.;;49.135;20.015;0.471;5.898;36.128;27.499;16.51;0.071;0.869;0.484;0.216;0.275;0.692;0.737;1.295;0.0;16.994;0.191;1.655;0.0;0.256;3.454;1.678;1.0;VALOR
BOLL/PAST.GALL. ECO.;;27.751;6.083;0.181;7.586;18.15;12.544;7.435;0.117;1.236;0.062;0.025;0.021;0.147;0.125;0.393;0.0;4.287;0.213;0.288;0.0;0.126;2.088;1.15;1.0;VALOR
ARROZ ECO.;;2.503;0.454;0.023;0.992;1.104;0.638;0.487;0.0;0.362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.076;0.0;0.037;0.086;0.16;1.0;VALOR
TOTAL PASTAS ECO.;;10.539;0.603;0.044;2.281;7.896;3.331;4.98;0.0;0.548;0.008;0.0;0.0;0.026;0.021;0.0;0.0;0.0;0.026;0.034;0.0;0.0;0.424;0.631;1.0;VALOR
LEGUMBRES ECO.;;6.435;1.476;0.054;1.009;3.21;1.527;1.734;0.012;0.339;0.033;0.0;0.011;0.105;0.3;0.316;0.0;0.028;0.0;0.52;0.0;0.204;1.23;0.265;1.0;VALOR
TOTAL ACEITE ECO.;;9.213;0.896;0.322;2.2;5.001;2.574;2.696;0.0;0.406;0.113;0.0;0.0;0.222;0.106;0.094;0.0;0.0;0.0;0.039;0.0;0.556;1.012;0.584;1.0;VALOR
TOTAL VINOS ECO.;;6.091;0.756;0.143;1.348;3.167;2.058;1.379;0.036;0.052;0.029;0.0;0.031;0.108;0.0;0.083;0.0;0.046;0.503;0.051;0.0;0.335;1.291;0.305;1.0;VALOR
TOTAL ZUMO/NECTAR ECO;;3.284;0.245;0.005;1.444;1.52;0.913;0.67;0.0;0.176;0.0;0.006;0.0;0.029;0.0;0.0;0.016;0.0;0.0;0.064;0.0;0.0;0.165;0.27;1.0;VALOR
PATATAS FRESCAS ECO.;;16.15;6.479;0.283;1.711;7.053;6.263;1.29;0.012;0.086;0.177;0.0;0.021;0.355;1.354;1.256;0.0;0.024;0.0;4.803;0.0;1.477;1.499;0.408;1.0;VALOR
T.HORTALIZAS FRE.ECO.;;63.912;18.415;0.64;15.43;46.886;34.319;20.967;0.048;0.603;0.29;0.0;0.077;0.709;3.161;4.179;0.016;0.197;0.002;14.364;0.0;2.353;5.015;2.793;1.0;VALOR
T.FRUTAS FRESCAS ECO.;;61.863;20.6;0.52;12.393;47.215;35.576;21.962;0.075;0.589;0.46;0.0;0.071;0.703;3.39;3.863;0.016;0.099;0.016;16.843;0.0;2.265;5.18;2.107;1.0;VALOR
FRUTOS SECOS ECO.;;18.313;3.099;0.247;4.494;11.046;7.234;4.559;0.021;1.14;0.056;0.012;0.02;0.209;0.05;0.332;0.0;0.104;0.007;1.136;0.0;0.423;2.137;0.695;1.0;VALOR
T.FRUTA&HORTA.TR.ECO.;;16.228;0.992;0.198;5.052;10.869;6.372;5.275;0.467;0.246;0.051;0.0;0.0;0.017;0.057;0.193;0.0;0.016;0.0;0.093;0.0;0.166;0.675;0.669;1.0;VALOR
PLATOS PREPARADOS ECO;;9.123;0.653;0.021;3.091;5.277;2.254;3.145;0.226;0.38;0.009;0.0;0.018;0.064;0.0;0.0;0.0;0.0;0.012;0.0;0.0;0.011;0.356;0.694;1.0;VALOR
CAFES/INFUSIONES ECO.;;15.836;2.122;0.113;4.208;9.485;5.392;4.664;0.0;1.508;0.052;0.479;0.0;0.024;0.101;0.035;0.0;0.023;0.0;0.096;0.0;0.042;1.797;0.978;1.0;VALOR
HARINAS Y SEMOLAS ECO;;8.437;1.267;0.08;3.006;4.168;2.568;1.762;0.0;0.859;0.0;0.012;0.0;0.0;0.024;0.117;0.0;0.218;0.0;0.111;0.0;0.0;0.713;0.552;1.0;VALOR
BEBIDAS VEGETALES ECO;;9.045;0.487;0.02;1.96;7.212;2.908;4.888;0.0;0.439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.062;0.0;0.011;0.502;0.522;1.0;VALOR
RESTO PRODUCTOS ECO;;38.204;4.462;0.379;13.565;26.917;16.847;14.708;0.085;2.668;0.211;0.026;0.0;0.664;0.479;0.534;0.043;0.431;0.08;0.571;0.0;1.436;3.81;2.374;1.0;VALOR
.T.ALIMENT.SIN GLUTEN;;99.821;19.666;1.884;59.165;98.912;97.603;69.936;3.607;1.95;0.641;0.239;0.221;3.703;0.316;1.319;0.161;9.2;0.268;2.274;0.11;0.308;16.98;11.698;0.0;VALOR
TOTAL CARNE SIN GLUTN;;96.116;4.761;0.769;40.232;93.837;88.468;55.924;0.157;0.234;0.165;0.0;0.007;2.202;0.119;0.351;0.018;0.28;0.101;0.549;0.057;0.057;7.042;7.312;1.0;VALOR
CARNE TRANSFORM. SG.;;96.116;4.761;0.769;40.232;93.837;88.468;55.924;0.157;0.234;0.165;0.0;0.007;2.202;0.119;0.351;0.018;0.28;0.101;0.549;0.057;0.057;7.042;7.312;2.0;VALOR
CHORIZOS SG;;63.806;1.368;0.302;16.437;58.231;48.854;24.368;0.062;0.019;0.06;0.0;0.0;0.674;0.025;0.085;0.01;0.075;0.047;0.153;0.0;0.011;2.425;2.603;3.0;VALOR
SALCHICHN/SALAMI SG;;41.605;0.801;0.11;6.405;37.636;29.208;14.843;0.035;0.006;0.02;0.0;0.0;0.301;0.0;0.055;0.014;0.106;0.021;0.061;0.0;0.034;2.156;0.916;3.0;VALOR
O.PROD.CURADOS S.G.;;30.106;0.621;0.079;6.543;25.405;17.521;11.301;0.0;0.033;0.011;0.0;0.007;0.434;0.0;0.045;0.0;0.0;0.019;0.014;0.015;0.018;0.78;0.529;3.0;VALOR
JAMON COCIDO SG;;68.756;0.871;0.2;16.411;63.729;52.846;30.098;0.019;0.049;0.036;0.0;0.0;0.198;0.009;0.032;0.009;0.038;0.0;0.141;0.025;0.019;1.771;2.789;3.0;VALOR
FIAMBRES SG;;85.545;1.751;0.441;26.393;81.704;72.967;41.169;0.055;0.089;0.032;0.0;0.0;0.611;0.098;0.088;0.01;0.081;0.032;0.291;0.016;0.0;3.122;4.559;3.0;VALOR
COCIDOS Y OTROS SG;;62.127;1.213;0.212;15.368;56.84;47.788;23.137;0.02;0.082;0.038;0.0;0.0;0.424;0.0;0.124;0.014;0.024;0.005;0.135;0.0;0.0;1.313;2.833;3.0;VALOR
DERIVADOS LACTEOS SG;;92.339;4.397;0.512;29.451;88.722;84.265;35.48;2.602;0.278;0.247;0.007;0.0;0.322;0.166;0.153;0.153;0.206;0.05;0.307;0.059;0.01;3.579;5.236;1.0;VALOR
QUESO SG;;34.637;0.305;0.149;4.453;30.91;25.159;9.532;0.0;0.0;0.004;0.0;0.0;0.114;0.022;0.066;0.103;0.0;0.0;0.056;0.0;0.0;0.413;0.974;2.0;VALOR
HELADOS Y TARTAS SG;;70.512;3.055;0.078;12.985;65.523;59.605;18.753;2.56;0.008;0.21;0.0;0.0;0.161;0.1;0.053;0.0;0.052;0.0;0.039;0.012;0.0;1.235;2.327;2.0;VALOR
NATA SG;;28.699;0.304;0.099;3.147;25.402;24.991;0.709;0.0;0.099;0.029;0.0;0.0;0.0;0.0;0.0;0.052;0.01;0.0;0.0;0.0;0.0;0.726;0.965;2.0;VALOR
NATILLAS SG;;28.988;0.22;0.056;5.445;25.779;24.189;3.037;0.0;0.036;0.026;0.0;0.0;0.0;0.0;0.011;0.009;0.0;0.0;0.017;0.0;0.01;0.36;0.775;2.0;VALOR
FLANES PREPARADOS SG;;43.122;0.331;0.067;7.882;40.176;36.054;10.836;0.0;0.018;0.083;0.0;0.0;0.052;0.0;0.032;0.06;0.0;0.0;0.069;0.0;0.0;0.871;1.185;2.0;VALOR
CREMA CHOCOLATE SG;;15.816;0.161;0.052;3.662;13.295;12.524;1.123;0.0;0.016;0.0;0.0;0.0;0.0;0.066;0.02;0.009;0.0;0.016;0.035;0.044;0.0;0.217;0.407;2.0;VALOR
OT.DER.LACTEOS SG;;60.467;0.807;0.232;14.304;55.154;51.869;11.45;0.065;0.162;0.057;0.007;0.0;0.014;0.0;0.0;0.082;0.144;0.034;0.125;0.0;0.0;1.24;2.169;2.0;VALOR
PAN SG;;30.953;9.63;0.438;5.839;23.26;16.948;10.913;0.011;0.336;0.124;0.044;0.03;0.309;0.034;0.733;0.0;8.517;0.02;0.767;0.0;0.045;1.617;0.923;1.0;VALOR
BOLL.PAST.GAL.CERE.SG;;22.595;0.964;0.104;6.352;18.364;14.145;5.791;0.014;0.286;0.0;0.063;0.0;0.0;0.012;0.022;0.0;0.642;0.0;0.049;0.0;0.018;0.938;0.863;1.0;VALOR
CHOC/CACAO/SUC.SG;;47.041;0.442;0.178;7.85;42.765;38.321;10.181;0.0;0.025;0.068;0.0;0.0;0.03;0.0;0.017;0.0;0.143;0.0;0.026;0.0;0.081;2.43;0.996;1.0;VALOR
TOTAL PASTAS SG;;19.423;0.316;0.043;4.404;16.831;15.803;2.493;0.0;0.284;0.009;0.0;0.0;0.0;0.0;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.751;1.0;VALOR
CERVEZAS SG;;3.747;0.016;0.078;1.232;2.828;2.645;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.0;0.0;0.0;0.0;0.0;0.132;0.159;1.0;VALOR
TOTAL ZUMO/NECTAR SG;;34.582;0.485;0.118;5.676;31.607;28.386;5.249;0.096;0.123;0.0;0.0;0.0;0.115;0.0;0.008;0.014;0.0;0.013;0.07;0.0;0.0;0.593;0.808;1.0;VALOR
NECTARES SG;;22.805;0.036;0.011;0.775;22.401;22.336;0.14;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.076;0.358;2.0;VALOR
ZUMOS ENRIQ.SG;;21.596;0.022;0.0;0.651;21.162;21.131;0.097;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.354;2.0;VALOR
T.FRUTA&HORTA.TRAN.SG;;44.276;0.46;0.18;11.549;37.692;34.411;7.778;0.017;0.046;0.005;0.0;0.0;0.051;0.0;0.053;0.0;0.0;0.0;0.077;0.0;0.064;0.845;1.526;1.0;VALOR
PLATOS PREPARADOS SG;;87.695;2.657;0.252;29.381;83.852;75.933;43.497;0.817;0.122;0.203;0.0;0.135;0.642;0.0;0.163;0.0;0.18;0.021;0.28;0.013;0.042;3.425;5.469;1.0;VALOR
PLAT.PREP.CONSERV.SG;;44.231;0.775;0.048;8.398;39.483;30.492;15.879;0.011;0.024;0.005;0.0;0.052;0.47;0.0;0.104;0.0;0.0;0.0;0.018;0.013;0.032;1.193;1.303;2.0;VALOR
PLAT.PREP.CONGEL. SG;;28.678;0.643;0.045;2.622;26.664;23.502;4.956;0.651;0.0;0.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.459;0.914;2.0;VALOR
P.P.SOPAS Y CREMA SG;;70.329;1.344;0.15;21.13;64.116;55.389;28.315;0.201;0.082;0.046;0.0;0.089;0.124;0.0;0.062;0.0;0.18;0.021;0.282;0.0;0.01;1.638;4.134;2.0;VALOR
P.P.PIZZA SG;;4.25;0.036;0.002;1.147;3.809;3.706;0.284;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.169;2.0;VALOR
TORTILLAS REFRIGE.SG;;33.925;0.044;0.063;4.459;32.328;26.633;13.085;0.0;0.0;0.0;0.0;0.0;0.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.138;1.044;2.0;VALOR
PLATOS PREP.OTROS SG;;34.478;0.183;0.006;5.351;31.576;22.313;15.357;0.087;0.051;0.009;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.561;1.016;2.0;VALOR
CALDOS SIN GLUTEN;;41.397;0.258;0.119;7.031;36.631;32.163;8.465;0.012;0.028;0.056;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.007;0.0;0.0;0.643;1.118;1.0;VALOR
SALSAS SIN GLUTEN;;67.608;0.961;0.319;15.06;61.761;55.876;15.807;0.056;0.057;0.042;0.0;0.0;0.164;0.078;0.087;0.0;0.006;0.0;0.079;0.0;0.017;2.462;2.342;1.0;VALOR
GASEOSAS&BEBID.REF.SG;;32.405;0.755;0.177;6.509;28.996;27.222;5.427;0.012;0.177;0.034;0.123;0.0;0.092;0.045;0.015;0.0;0.024;0.014;0.094;0.0;0.02;1.545;1.06;1.0;VALOR
BEBIDAS REFRESCAN.SG;;32.405;0.755;0.177;6.509;28.996;27.222;5.427;0.012;0.177;0.034;0.123;0.0;0.092;0.045;0.015;0.0;0.024;0.014;0.094;0.0;0.02;1.545;1.06;2.0;VALOR
BASES PIZZA&MASAS SG;;3.722;0.044;0.0;1.163;2.883;2.877;0.008;0.0;0.044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.159;0.165;1.0;VALOR
HARINAS Y SEMOLAS SG;;31.229;0.601;0.063;6.184;26.364;23.218;5.23;0.0;0.208;0.026;0.0;0.014;0.162;0.0;0.05;0.0;0.0;0.0;0.11;0.0;0.0;1.098;0.967;1.0;VALOR
RESTO PRODUCTOS SG;;91.603;3.939;0.566;32.089;87.136;81.231;37.964;0.666;0.859;0.123;0.043;0.045;0.299;0.045;0.118;0.0;0.223;0.087;0.789;0.0;0.048;6.656;5.197;1.0;VALOR
ALIMENTACION FRESCA;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;VALOR
RESTO ALIMENTACION;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;VALOR
