Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
PRD.NAVIDEÑO TURRON;;52.964;57.09;53.332;55.767;50.626;54.579;52.363;46.892;47.784;52.041;56.048;59.763;61.887;42.795;53.041;34.154;55.966;55.179;3.0;VALOR
OTROS PRD.NAVIDEÑOS;;62.059;61.871;58.237;59.571;60.693;63.116;66.581;63.24;61.186;60.734;59.932;60.903;68.817;51.789;59.149;43.578;65.444;58.476;3.0;VALOR
CHOCOLATES/CACAOS/SUC;;97.438;97.832;97.698;98.102;97.433;95.285;97.886;96.657;98.255;97.314;96.802;97.661;99.256;98.782;96.857;98.354;94.67;97.141;1.0;VALOR
CHOCOLATES;;89.938;91.779;92.513;87.164;87.801;87.932;89.779;87.659;91.301;91.295;89.653;91.463;92.846;93.046;89.478;95.625;92.35;89.843;2.0;VALOR
CHOCOLATE TABLETAS;;85.38;86.225;86.988;82.576;83.677;82.781;85.513;83.61;85.441;85.96;85.304;86.791;87.186;89.669;85.369;92.094;89.652;87.028;3.0;VALOR
CHOC.TAB.CON LECHE;;66.964;61.961;67.894;64.278;60.663;63.909;69.252;62.189;73.14;76.512;70.374;75.031;74.28;76.732;65.958;79.281;66.439;76.344;4.0;VALOR
CHOC.TAB.SIN LECHE;;65.927;70.788;67.877;68.088;66.744;66.439;63.026;66.785;64.726;62.068;62.435;60.541;60.041;64.226;70.084;70.542;76.417;61.672;4.0;VALOR
CHOC.TAB.C.ALMENDR;;40.302;38.284;42.121;33.402;36.87;31.98;41.677;39.339;43.424;40.047;37.669;47.043;49.306;44.698;43.707;41.101;36.316;45.184;4.0;VALOR
CHOC.TABLETA OTROS;;82.599;84.427;83.55;80.768;81.252;80.16;82.543;79.933;81.881;83.143;81.828;85.062;81.409;87.656;82.402;88.05;87.955;84.812;4.0;VALOR
TURRON DE CHOCOLATE;;54.906;58.736;58.472;51.461;49.024;55.378;55.72;50.804;52.604;65.765;54.851;63.646;60.652;59.509;51.056;46.029;66.89;48.021;3.0;VALOR
O.PROD.CHOC./CACAO;;92.765;92.183;91.342;92.856;94.832;91.229;93.552;91.048;94.099;91.069;93.366;94.289;93.544;97.421;89.33;95.035;86.582;94.372;2.0;VALOR
BOMBONES;;64.459;66.3;65.579;59.127;60.546;56.981;65.237;68.289;59.805;60.031;63.712;66.986;69.047;58.998;64.375;60.743;64.421;66.171;3.0;VALOR
SNACKS CHOCOLATE;;61.283;59.527;62.028;61.56;59.608;61.159;63.5;57.404;61.603;61.128;60.649;66.052;63.256;64.635;55.493;53.934;57.465;76.766;3.0;VALOR
CACAO SOLUBLE;;57.419;51.456;49.178;52.115;57.937;62.449;60.74;51.47;65.432;68.367;61.954;67.535;61.811;52.078;57.631;60.53;48.607;57.018;3.0;VALOR
NORMAL;;57.048;50.974;48.564;51.923;57.596;62.458;60.488;51.147;65.345;68.408;61.748;66.653;61.543;52.057;56.583;60.53;48.607;56.49;4.0;VALOR
LIGHT;;1.78;1.761;3.404;0.33;2.955;0.986;1.748;0.716;1.243;0.917;0.831;3.794;0.786;5.009;4.702;0.0;0.0;0.579;4.0;VALOR
CREMA CACAO UNTAR;;48.08;51.354;53.969;48.621;50.646;56.122;46.576;39.642;58.434;45.91;47.487;50.461;40.897;50.662;47.427;46.871;38.841;48.192;3.0;VALOR
ARROZ;;93.828;94.745;94.178;93.836;94.828;95.945;95.339;93.551;93.308;93.998;91.983;91.113;93.069;93.997;91.253;87.814;87.784;93.95;1.0;VALOR
LARGO;;28.548;27.298;31.352;26.405;23.105;36.816;29.177;30.337;22.689;21.81;25.221;29.85;25.425;24.625;23.867;21.552;28.451;53.908;2.0;VALOR
NORMAL;;69.921;72.37;71.236;70.169;80.191;69.375;70.402;70.219;79.481;78.45;72.789;61.809;67.721;65.707;69.186;65.942;60.941;34.011;4.0;VALOR
VAPORIZADO;;13.841;6.363;11.281;7.114;5.552;7.012;19.852;12.471;8.976;26.346;15.12;22.348;20.405;16.178;11.794;17.444;10.336;36.512;2.0;VALOR
P.P.CONSERVA ARROZ;;27.764;33.518;29.139;37.388;29.399;27.556;27.752;31.47;19.537;19.404;20.373;25.972;18.955;34.003;21.821;21.08;22.97;21.94;2.0;VALOR
P.P.CONGELADO ARROZ;;27.671;29.408;31.663;20.684;27.748;32.317;37.593;28.69;34.833;29.096;27.154;14.851;12.853;21.821;17.212;20.376;15.281;13.778;2.0;VALOR
P.P.ARROZ RESTO;;2.894;6.05;5.968;1.549;1.39;2.72;2.83;1.991;1.962;3.083;3.288;1.312;1.732;2.344;2.205;3.409;5.983;1.473;2.0;VALOR
OTROS TIPOS ARROZ;;37.5;44.95;30.06;39.244;37.895;46.245;37.014;39.708;36.976;26.847;26.682;33.296;31.483;40.392;36.974;36.766;14.32;40.91;2.0;VALOR
TOTAL PASTAS;;96.918;97.907;97.33;97.207;97.541;97.651;97.187;97.063;98.099;96.316;96.24;94.999;96.497;91.494;95.574;99.844;93.323;95.52;1.0;VALOR
PASTAS ALIMENTICIAS;;96.828;97.862;97.349;97.205;97.458;97.659;97.084;96.949;98.052;95.75;96.165;94.923;96.528;91.007;95.462;99.846;93.047;95.513;2.0;VALOR
PASTA ALIM.SECA;;95.898;96.892;95.87;95.023;96.462;97.386;96.138;96.097;97.907;95.746;95.091;94.031;96.512;89.898;93.975;98.096;90.913;94.818;3.0;VALOR
PASTA ALIM.FRESCA;;41.967;59.106;44.984;48.577;44.163;37.399;40.476;41.672;32.188;24.495;31.812;34.214;22.122;31.031;35.378;39.23;35.92;41.322;3.0;VALOR
PASTAS ALIM.GRANEL;;4.821;7.216;3.623;6.041;5.281;4.34;4.6;3.938;2.984;2.912;4.205;4.225;3.524;3.749;4.819;5.702;3.103;5.996;3.0;VALOR
PASTAS ALIM.ENVASAD;;96.715;97.745;96.974;97.207;97.326;97.664;97.005;96.902;97.932;95.752;96.005;94.851;96.532;91.01;95.466;99.847;93.052;94.823;3.0;VALOR
PASTAS PARA RELLENAR;;26.222;27.177;29.244;29.515;25.367;24.295;21.393;28.512;28.871;26.074;31.404;30.017;26.033;25.074;26.609;26.181;28.92;20.42;2.0;VALOR
AZUCAR;;79.355;77.547;76.768;83.877;80.561;81.743;79.454;75.552;82.673;86.503;82.023;83.123;83.872;72.411;76.912;86.12;69.399;80.528;1.0;VALOR
EDULCORANTES;;37.303;34.586;34.554;39.987;41.983;38.817;42.267;38.569;35.847;38.64;29.032;35.51;40.886;24.504;31.617;22.02;30.57;38.39;1.0;VALOR
STEVIA;;9.405;9.826;7.896;10.201;7.467;10.868;10.546;10.015;8.535;7.793;8.295;8.855;13.648;7.493;9.2;5.194;9.399;9.424;2.0;VALOR
LEGUMBRES;;89.597;91.929;89.862;90.473;89.255;88.77;90.018;88.391;91.544;88.768;86.832;90.284;89.747;88.554;88.641;78.512;95.027;87.981;1.0;VALOR
LEGUMBRES SECAS;;68.659;55.911;66.273;63.259;62.659;68.721;72.979;72.505;75.546;74.593;72.356;73.773;78.266;70.149;79.218;61.181;77.231;64.976;2.0;VALOR
LEGUMBRES COCIDAS;;71.301;82.968;79.13;78.608;76.893;75.619;68.888;67.981;73.015;63.297;65.467;63.637;63.972;62.929;57.958;55.463;66.796;68.25;2.0;VALOR
GARBANZOS;;75.942;79.333;79.396;80.088;77.477;77.639;77.608;74.48;77.612;68.304;73.617;69.203;76.705;77.737;73.907;63.573;78.611;71.109;2.0;VALOR
ALUBIAS;;61.381;69.095;64.277;53.294;59.167;62.783;58.303;60.762;68.988;61.177;62.72;53.408;59.01;69.305;61.226;49.573;63.147;59.568;2.0;VALOR
LENTEJAS;;69.171;72.846;76.928;65.175;66.666;69.527;70.305;67.337;69.83;64.749;66.479;66.691;72.693;71.384;75.068;60.848;74.492;65.238;2.0;VALOR
LENTEJAS SECAS;;57.718;47.891;56.399;51.736;51.328;57.517;63.415;59.225;62.897;61.315;61.705;61.238;65.032;61.97;67.951;52.886;58.346;54.639;3.0;VALOR
LENTEJAS COCIDAS;;23.034;42.942;36.674;28.177;29.168;26.827;15.758;17.97;15.163;10.144;12.983;13.207;12.39;19.549;16.426;18.724;27.382;17.89;3.0;VALOR
OTRAS LEGUMBRES;;3.255;3.766;4.758;4.252;3.997;8.492;2.303;2.854;4.9;5.598;4.391;3.599;2.024;4.548;2.831;2.149;6.265;2.536;2.0;VALOR
TOTAL ACEITE;;92.452;91.911;93.749;96.262;90.68;93.654;92.07;91.544;89.635;88.044;93.388;96.332;95.907;90.427;92.497;93.258;95.337;96.861;1.0;VALOR
ACEITE 1L;;80.962;80.351;83.471;89.635;78.304;84.016;77.248;79.708;73.609;70.739;85.188;90.316;89.104;78.112;83.662;89.143;86.258;86.441;2.0;VALOR
ACEITE 5L;;43.186;37.873;37.098;45.015;41.333;42.78;54.579;41.914;53.078;53.816;45.884;31.046;33.75;48.914;32.381;48.476;33.975;46.088;2.0;VALOR
TOTAL ACEITES OLIVA;;80.712;83.075;77.983;90.926;74.915;76.377;76.877;80.972;68.639;65.788;83.323;89.78;88.26;85.084;85.773;85.996;77.275;93.382;2.0;VALOR
A.O VIRGEN+V.EXTRA;;65.008;64.118;55.293;67.019;59.928;61.218;67.835;65.619;53.802;47.356;62.76;69.603;71.462;62.75;71.102;74.351;65.013;80.972;3.0;VALOR
A.O VIRGEN;;29.882;30.505;26.753;38.536;30.217;24.797;27.557;32.258;19.578;17.043;30.976;28.545;45.744;32.328;30.467;36.948;33.683;37.793;4.0;VALOR
A.O VIRGEN EXTRA;;57.589;56.816;47.087;57.046;50.489;53.903;60.944;56.758;47.092;43.717;56.254;64.413;56.489;61.114;65.494;67.073;56.002;76.389;4.0;VALOR
A. OLIVA;;53.947;61.077;52.208;78.662;47.301;45.797;42.484;50.408;38.171;39.928;60.079;72.009;66.0;62.061;57.558;54.276;51.219;73.16;3.0;VALOR
ACEITE DE GIRASOL;;67.903;62.866;73.416;75.813;68.982;71.771;70.908;63.06;71.557;70.733;72.618;71.272;69.639;63.116;67.225;73.781;69.215;62.045;2.0;VALOR
ACEITE DE MAIZ;;0.473;0.692;0.0;0.0;0.067;0.637;0.338;0.381;0.253;0.0;0.826;2.189;0.449;0.0;0.229;0.0;0.0;1.516;2.0;VALOR
ACEITE DE SOJA;;0.148;0.205;0.0;2.487;0.0;0.0;0.0;0.115;0.0;0.0;0.0;0.0;0.0;0.0;0.409;0.0;0.0;0.34;2.0;VALOR
OTROS ACEITES VEG;;16.028;15.984;10.833;21.717;21.447;20.537;16.331;15.378;19.039;15.287;11.665;10.28;12.869;11.859;15.877;10.091;17.221;20.447;2.0;VALOR
ACEITE DE ORUJO;;10.166;6.895;11.822;15.074;8.68;7.875;13.41;10.115;10.432;6.429;10.974;11.581;4.259;19.946;8.639;18.167;16.408;13.068;2.0;VALOR
MARGARINA;;53.248;48.049;42.319;62.093;51.058;46.461;65.349;51.301;55.127;64.297;52.59;54.071;54.143;51.117;51.331;49.038;44.941;42.144;1.0;VALOR
M.LIGHT;;14.694;16.083;16.345;14.031;16.395;11.159;11.894;16.8;16.97;16.581;17.88;17.073;12.029;10.108;13.522;4.645;20.121;7.352;2.0;VALOR
M.BAJA EN COLESTEROL;;4.978;4.826;3.988;7.152;3.961;2.932;4.978;5.481;3.391;5.552;4.781;4.879;10.376;5.088;7.633;1.874;7.894;3.518;2.0;VALOR
M.ENRIQUECIDA;;47.133;41.058;35.821;55.833;45.763;41.532;61.296;45.69;51.566;55.991;44.61;47.054;40.872;34.502;42.601;38.715;41.231;39.068;2.0;VALOR
ACEITUNAS;;88.518;91.176;90.309;88.598;89.184;90.657;86.428;90.077;88.533;83.702;89.786;85.716;84.85;89.181;86.309;92.833;85.935;86.89;1.0;VALOR
ACEITUNA ENV.C/HUESO;;46.971;55.712;55.624;56.193;48.37;46.11;49.592;45.048;39.897;39.74;41.307;35.486;32.608;39.654;50.158;38.613;36.97;41.783;2.0;VALOR
ACEITUNA ENV.S/HUESO;;51.717;45.988;48.776;41.323;43.948;44.368;51.28;62.732;52.532;46.956;58.635;56.221;56.15;60.196;47.701;47.559;42.238;62.25;2.0;VALOR
ACEITUNA ENV.RELLENA;;64.824;76.487;71.546;69.39;69.751;74.92;56.507;62.166;58.683;58.179;63.363;60.279;67.271;63.331;65.922;64.39;59.855;53.115;2.0;VALOR
RESTO ACEITUNAS;;23.988;30.93;32.934;30.41;22.6;32.318;22.043;25.15;32.254;34.147;29.923;10.329;14.893;8.249;21.018;33.929;23.52;7.653;2.0;VALOR
TOTAL VINOS;;81.951;81.603;75.88;86.673;76.93;87.227;88.409;81.554;80.656;85.99;79.161;79.9;82.455;79.849;76.197;59.961;80.175;85.346;1.0;VALOR
MENOS 75 CL;;13.288;16.178;7.258;15.917;17.116;22.303;13.163;14.976;8.831;3.994;12.562;11.495;7.008;9.919;8.471;10.079;7.222;11.476;2.0;VALOR
75 CL;;69.638;73.685;68.66;83.526;68.899;73.535;72.027;68.618;58.051;59.289;63.136;66.232;70.446;69.844;66.797;50.815;69.828;77.169;2.0;VALOR
1 LITRO;;39.008;24.934;26.953;26.306;23.441;41.223;58.901;42.157;51.344;64.123;43.112;37.183;43.823;30.618;33.178;27.286;30.688;36.721;2.0;VALOR
BOTELLA;;6.728;6.332;1.774;4.645;3.915;8.279;11.926;5.11;6.018;6.217;7.813;7.217;8.995;7.549;9.098;4.274;5.101;8.397;3.0;VALOR
CARTON;;34.437;20.152;24.506;24.09;20.858;37.317;52.461;39.003;48.492;59.312;37.657;32.52;41.01;26.282;26.657;25.144;25.765;29.197;3.0;VALOR
OTROS 1 LITRO;;1.159;2.3;1.769;1.294;1.608;0.0;2.034;0.728;0.369;2.016;0.157;1.547;0.0;2.729;0.677;0.0;0.718;0.845;3.0;VALOR
MAYOR 1 LITRO;;10.234;12.46;14.176;3.596;9.628;15.743;13.231;7.958;15.006;14.084;7.434;9.255;10.778;6.031;5.273;8.486;12.004;6.96;2.0;VALOR
BOTELLA;;6.457;7.116;11.167;2.203;5.961;6.558;8.659;5.336;10.252;10.598;4.343;8.066;11.219;4.163;2.046;5.479;9.68;7.319;3.0;VALOR
CARTON;;0.257;0.0;0.0;0.0;0.0;0.0;1.351;0.0;0.0;0.0;0.0;0.347;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
BAG IN BOX;;1.348;1.234;0.382;1.148;0.897;1.462;2.053;1.094;2.966;0.357;1.009;2.01;1.679;0.525;1.862;0.0;3.065;0.0;3.0;VALOR
OTS.MAYOR LITRO;;4.467;8.456;5.377;1.218;5.253;9.171;4.154;3.463;3.532;5.986;3.789;3.238;1.916;2.711;2.107;6.84;1.787;0.185;3.0;VALOR
T.VINOS CON DOP+IGP;;68.039;73.094;66.972;81.124;67.428;71.222;72.411;66.029;53.041;56.844;60.316;62.793;69.951;68.556;65.406;50.72;69.622;73.483;2.0;VALOR
VINOS CON DOP;;66.325;71.711;65.349;81.175;66.575;68.803;70.08;64.111;51.534;55.635;57.839;60.516;67.019;66.614;64.835;48.487;67.659;71.855;3.0;VALOR
VINOS TRANQUILOS;;54.611;60.696;54.966;71.817;55.814;58.102;50.805;55.085;42.654;37.626;46.864;53.308;56.071;52.368;52.962;40.76;58.799;66.168;4.0;VALOR
TRANQUILO NACIONA;;53.529;58.888;54.442;70.468;54.688;56.625;49.935;53.665;41.753;37.173;46.292;51.608;55.227;52.052;52.987;38.873;58.905;65.959;5.0;VALOR
TRANQUILO EXTRANJ;;5.652;9.956;5.316;9.199;7.109;9.326;4.124;6.796;3.661;1.707;2.944;5.402;3.675;1.645;5.053;5.956;2.055;2.256;5.0;VALOR
TRANQUILO TINTO;;41.899;44.713;42.009;55.427;45.191;45.947;40.822;38.851;30.624;28.5;37.853;42.806;42.953;43.976;42.377;26.084;44.203;50.627;5.0;VALOR
TRANQUILO BLANCO;;34.434;40.944;38.272;47.818;37.419;35.413;24.778;40.267;29.588;17.414;24.241;32.046;35.419;30.066;32.012;23.552;42.685;46.925;5.0;VALOR
TRANQUILO ROSADO;;7.574;12.155;10.287;16.169;7.475;7.936;6.458;7.995;3.969;1.955;4.52;7.575;4.991;8.389;6.498;9.87;8.139;5.666;5.0;VALOR
ESPUM(IN.CAVA)+GAS;;32.538;41.348;32.848;44.828;30.199;30.998;36.589;28.713;20.295;26.938;31.032;22.322;28.059;39.528;37.006;35.082;39.086;23.494;4.0;VALOR
ESPUMOSOS(IN.CAVA;;32.441;41.262;32.841;44.803;29.892;30.504;36.582;28.715;19.867;26.943;30.983;22.313;28.059;39.528;36.808;35.082;39.086;23.494;5.0;VALOR
GASIFICADOS;;0.588;0.545;0.247;1.529;0.874;1.042;0.968;0.557;0.93;0.25;0.051;0.538;0.0;0.0;0.558;0.0;0.0;0.0;5.0;VALOR
VINOS DE AGUJA;;3.181;4.43;5.138;4.098;2.768;6.55;2.567;4.142;4.065;1.349;1.508;1.316;0.319;2.084;4.834;0.963;3.083;4.831;4.0;VALOR
VINOS LICOROSOS;;17.515;20.887;13.285;15.071;15.161;16.437;30.23;16.171;13.761;12.528;12.047;10.68;20.462;10.154;10.149;9.26;9.389;12.64;4.0;VALOR
VINOS CON I.G.P.;;15.866;14.257;12.424;18.922;13.321;27.577;18.015;15.712;15.113;30.184;18.213;11.971;26.747;10.424;13.542;15.887;20.157;15.561;3.0;VALOR
OTROS VINOS DOP/IGP;;2.547;3.232;6.135;2.265;1.802;4.068;2.401;2.525;1.718;1.955;2.119;0.782;2.43;2.893;4.531;0.864;0.0;2.989;3.0;VALOR
V.DESALCOHOL.DOP/I;;0.748;1.778;1.745;1.351;0.476;1.706;0.823;0.447;0.0;0.0;0.036;0.129;0.0;1.137;0.0;0.864;0.0;0.402;4.0;VALOR
T.VINOS SIN DOP/IGP;;59.086;51.855;46.35;52.085;49.824;69.594;71.476;61.904;69.639;72.691;59.212;59.203;62.301;50.521;46.64;41.138;44.121;59.727;2.0;VALOR
NACIONAL;;56.774;47.592;41.99;49.999;47.069;65.423;69.648;60.539;68.161;71.318;57.741;57.13;61.989;50.488;45.113;40.363;44.279;57.215;3.0;VALOR
EXTRANJERO;;6.095;7.563;12.692;6.582;5.762;6.73;7.2;5.554;5.923;3.041;4.987;5.037;3.198;1.558;4.618;4.283;2.365;6.483;3.0;VALOR
OTROS VINOS;;2.441;5.729;1.769;0.0;3.449;6.38;3.008;3.455;0.491;1.886;1.887;1.557;0.0;2.729;0.949;0.0;0.0;0.495;3.0;VALOR
TINTO;;23.484;23.632;20.357;17.74;25.041;36.416;28.046;22.251;25.579;20.434;22.436;21.159;22.803;19.026;17.519;9.52;22.105;18.816;3.0;VALOR
BLANCO;;50.099;40.518;33.2;42.963;37.541;56.712;64.567;54.297;62.297;66.842;51.516;51.676;55.019;43.529;38.028;37.005;34.896;52.139;3.0;VALOR
ROSADO;;8.451;10.058;15.029;8.837;7.373;10.277;8.985;7.709;8.89;9.22;7.701;9.013;8.576;2.231;6.221;6.265;3.222;8.316;3.0;VALOR
OT.VINOS SIN DOP/IG;;1.277;0.568;0.585;0.742;0.729;0.901;2.842;1.736;2.073;2.627;0.15;1.001;0.0;0.0;1.892;0.0;2.267;1.609;3.0;VALOR
V.DESALCOH.SIN D/I;;1.277;0.568;0.585;0.742;0.729;0.901;2.842;1.736;2.073;2.627;0.15;1.001;0.0;0.0;1.892;0.0;2.267;1.609;4.0;VALOR
BEBIDAS DERIVADAS VI;;38.976;38.981;38.469;33.92;36.459;47.848;48.034;46.149;47.617;36.051;37.119;30.554;34.835;32.839;27.112;26.56;17.224;18.922;1.0;VALOR
VERMOUT;;18.72;27.5;16.502;19.532;16.068;19.2;14.132;19.059;14.214;9.542;21.55;22.106;24.165;25.324;20.446;20.342;10.175;11.111;2.0;VALOR
SANGRIA;;3.339;5.354;6.506;4.513;4.089;3.437;3.312;3.054;3.613;1.38;1.648;3.472;1.258;1.37;1.655;0.0;5.811;0.516;2.0;VALOR
TINTO DE VERANO;;17.346;12.778;17.431;11.196;19.521;24.061;26.225;25.334;27.583;23.398;13.88;5.999;6.239;10.927;3.835;2.865;1.156;5.019;2.0;VALOR
BEB.DERI.SIN ALCOHOL;;13.055;9.593;10.225;12.165;11.515;15.803;21.922;16.144;19.606;14.624;11.858;6.868;11.826;6.508;4.417;2.78;4.807;4.779;2.0;VALOR
CERVEZAS;;84.465;83.881;86.658;87.594;85.279;89.07;87.228;87.231;83.852;90.074;82.672;82.512;81.781;84.699;73.338;84.964;81.75;75.155;1.0;VALOR
CERVEZA CON ALCOHOL;;78.592;78.591;84.149;80.885;81.058;84.934;81.544;80.452;77.981;86.56;77.271;75.02;74.319;77.276;64.089;77.692;78.497;67.36;2.0;VALOR
CERVEZA SIN ALCOHOL;;45.005;41.867;46.371;50.944;41.299;46.124;45.923;52.733;52.719;49.721;44.194;43.59;40.228;43.113;38.648;47.784;36.05;39.739;2.0;VALOR
CERVEZA ARTESANALES;;1.936;3.095;2.678;1.599;1.393;2.034;2.532;1.803;1.938;2.839;1.525;1.126;1.971;0.359;1.585;2.335;1.517;0.111;2.0;VALOR
SIDRAS;;23.855;12.564;22.202;18.94;28.842;36.721;18.926;30.819;32.452;11.764;25.989;27.272;41.736;26.884;20.322;24.037;26.828;32.77;1.0;VALOR
SIDRAS SIN ALCOHOL;;2.499;1.491;3.515;1.869;3.094;6.356;2.048;2.837;1.494;1.42;4.041;5.498;4.283;1.447;1.755;1.65;3.813;1.453;2.0;VALOR
T.BEBIDAS ESPIRITUOSA;;41.503;44.713;38.362;45.271;38.056;43.534;45.156;39.427;39.71;41.598;39.249;43.225;42.247;39.887;44.23;42.265;35.021;35.859;1.0;VALOR
BRANDY;;9.754;14.15;10.218;11.183;9.511;12.996;8.398;7.395;7.091;6.403;9.43;8.733;12.794;4.082;14.588;7.778;8.624;8.898;2.0;VALOR
WHISKY;;8.944;11.141;5.448;10.776;8.005;8.115;13.011;8.693;10.132;9.021;6.669;7.761;5.759;4.65;6.435;4.587;4.623;5.089;2.0;VALOR
GINEBRA;;11.186;10.085;11.249;16.208;11.222;13.944;14.246;11.976;15.345;15.281;9.522;7.162;9.87;4.781;9.512;6.684;8.55;6.849;2.0;VALOR
RON;;8.507;5.911;5.895;9.373;8.354;7.18;11.906;9.229;9.319;7.324;8.833;7.473;5.302;6.412;7.566;10.444;3.559;13.615;2.0;VALOR
ANIS;;7.077;7.449;5.5;5.737;7.765;13.962;9.05;3.445;3.952;4.225;5.553;16.275;13.286;1.578;5.93;8.35;3.217;4.692;2.0;VALOR
OTR.BEB.ESPIRITUOSAS;;23.871;29.143;24.285;22.37;20.848;26.444;23.709;23.004;21.765;24.912;20.479;22.26;17.664;32.311;27.481;20.717;27.359;23.678;2.0;VALOR
COMBINADS&DERIVADOS;;9.86;7.779;6.21;3.436;10.359;10.76;12.437;12.014;7.093;7.889;7.847;18.172;7.274;9.282;5.443;7.9;4.571;9.811;1.0;VALOR
COMB&DERIV.SIN ALC;;4.118;4.62;1.439;1.33;3.656;5.435;6.759;3.792;4.771;6.487;2.911;2.63;3.117;5.362;2.006;3.305;1.672;2.662;2.0;VALOR
VINAGRE;;72.86;74.658;69.625;69.017;65.246;76.333;71.895;71.717;69.252;76.02;83.603;75.085;76.543;64.258;81.067;83.164;80.117;67.999;1.0;VALOR
VINAGRE DE VINO;;48.032;48.26;45.229;51.91;39.578;56.388;49.404;47.083;51.581;54.06;58.706;48.442;40.641;33.487;52.297;56.589;55.3;40.05;2.0;VALOR
VINAGRE BALSAMICO;;28.713;35.36;36.384;26.263;26.725;27.051;19.695;27.96;22.495;23.94;32.898;33.826;34.305;28.067;34.862;38.911;38.892;27.823;2.0;VALOR
OTROS VINAGRES;;31.553;28.286;29.69;31.887;29.315;31.416;34.442;28.856;31.251;27.837;35.995;32.655;36.689;25.52;39.786;33.523;35.244;32.199;2.0;VALOR
TOTAL ZUMO Y NECTAR;;73.599;78.066;67.314;84.732;79.992;74.24;73.479;74.577;76.202;67.727;69.265;65.099;64.283;62.802;59.925;67.989;67.255;79.399;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;35.426;40.817;35.702;40.668;30.155;22.602;34.254;42.812;33.649;22.657;35.727;30.67;25.951;33.434;32.389;40.151;34.681;39.596;2.0;VALOR
ZUMO CONCENTRADO;;31.329;31.645;33.515;40.387;27.532;33.149;35.233;27.6;32.134;34.361;32.125;29.098;35.137;37.546;22.665;24.191;23.659;37.945;2.0;VALOR
Z.C.NARANJA Y MEZCL;;6.366;8.791;8.38;8.943;4.72;5.147;5.553;6.547;7.591;3.338;7.572;8.456;5.479;4.693;3.436;0.403;10.406;4.788;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;10.955;11.838;14.915;13.665;8.649;8.478;13.9;9.331;11.594;15.108;10.292;8.364;11.478;7.05;7.326;7.936;18.006;10.728;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;11.013;10.188;13.774;12.29;11.426;17.292;11.678;9.685;13.52;12.766;12.689;9.796;11.566;14.041;6.669;4.017;9.368;10.319;3.0;VALOR
Z.C. OTROS;;19.299;19.824;15.855;29.825;17.143;19.021;21.5;16.538;17.879;22.358;17.755;17.931;23.09;28.573;13.67;18.888;10.414;29.223;3.0;VALOR
NECTARES;;46.284;51.525;43.806;50.148;43.171;44.06;48.382;42.547;48.119;49.107;41.078;50.148;43.989;49.589;35.836;30.574;35.791;56.305;2.0;VALOR
NEC.LIGHT O S.AZUC.;;39.633;41.453;36.868;43.88;38.239;38.062;43.913;35.78;42.415;42.388;34.105;44.739;40.463;41.758;28.774;23.585;26.722;47.054;3.0;VALOR
ZUMOS DE HORTALIZAS;;4.161;5.577;2.943;4.039;3.047;4.032;5.667;5.751;5.494;1.174;2.839;1.821;3.064;0.788;3.256;3.245;0.0;2.228;2.0;VALOR
ZUMO Y NECTAR RESTO;;29.322;37.469;29.49;40.191;54.458;41.934;19.802;29.744;34.554;20.079;22.506;14.252;9.352;13.044;15.79;20.102;26.73;20.246;2.0;VALOR
HORCHATAS;;26.034;35.038;27.572;40.16;53.588;41.19;18.669;27.235;31.228;18.415;16.106;6.387;4.312;8.005;8.027;9.847;15.844;10.099;3.0;VALOR
ZUMOS ENRIQUECIDOS;;47.352;49.219;46.148;55.956;43.689;42.027;52.079;47.554;49.096;44.601;46.841;48.114;42.175;48.809;39.792;33.08;36.853;46.831;2.0;VALOR
Z.E.CON CALCIO;;0.111;0.474;0.0;0.0;0.111;0.0;0.033;0.118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON VITAMINAS;;46.649;48.366;44.384;55.556;42.865;40.915;51.751;47.125;47.728;44.072;46.292;47.78;41.741;47.947;38.929;30.319;36.853;45.511;3.0;VALOR
Z.E.CON CAL.Y VIT.;;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.778;3.0;VALOR
Z.E.CON OTROS;;2.626;3.52;3.287;5.851;2.84;2.757;1.935;2.236;2.205;1.061;1.49;1.942;2.76;2.442;2.753;4.747;0.0;4.601;3.0;VALOR
TOTAL PATATAS;;98.859;99.034;99.079;99.063;99.255;98.224;99.508;99.159;99.015;99.294;97.414;97.403;97.48;97.009;99.087;98.45;98.519;98.08;1.0;VALOR
PATATAS FRESCAS;;95.531;96.154;96.209;96.325;96.312;95.737;96.473;96.848;94.407;94.036;91.496;90.723;94.891;94.46;97.358;92.646;96.762;93.872;2.0;VALOR
