Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
OTRAS INFUSIONES;;52.255;4.888;0.098;13.187;45.135;40.921;11.863;0.004;2.809;1.097;0.246;0.0;0.088;0.507;0.242;0.0;0.057;0.0;0.427;0.022;0.021;2.917;2.066;3.0;VALOR
CALDOS;;61.803;1.456;0.216;16.282;53.602;46.96;15.969;0.326;0.21;0.0;0.088;0.017;0.114;0.0;0.077;0.0;0.0;0.05;0.25;0.0;0.064;2.217;2.714;1.0;VALOR
AYUDAS CULINARIAS;;9.339;0.184;0.009;1.691;7.721;7.241;0.764;0.149;0.0;0.0;0.005;0.0;0.038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048;0.218;0.349;2.0;VALOR
SALSAS;;95.95;5.437;0.901;44.134;92.083;87.605;47.511;1.045;0.603;0.0;0.6;0.035;1.067;0.067;0.389;0.0;0.172;0.112;0.98;0.012;0.034;9.387;7.531;1.0;VALOR
KETCHUP;;56.033;0.632;0.299;15.694;47.561;40.857;15.163;0.067;0.092;0.0;0.066;0.0;0.013;0.0;0.008;0.0;0.053;0.0;0.056;0.0;0.0;2.306;2.179;2.0;VALOR
MAYONESA;;82.38;2.104;0.472;28.251;73.77;67.196;26.864;0.205;0.18;0.0;0.321;0.012;0.192;0.052;0.252;0.0;0.105;0.037;0.357;0.012;0.013;4.564;4.21;2.0;VALOR
MAYONESA LIGHT;;34.137;0.373;0.129;9.116;29.177;25.179;8.02;0.0;0.007;0.0;0.051;0.003;0.0;0.0;0.0;0.0;0.003;0.0;0.067;0.0;0.0;0.576;1.041;3.0;VALOR
MOSTAZA;;32.885;0.278;0.074;7.711;27.153;21.376;8.609;0.0;0.071;0.0;0.021;0.024;0.105;0.0;0.0;0.0;0.0;0.0;0.018;0.0;0.0;1.17;0.912;2.0;VALOR
OTRAS SALSAS;;84.538;3.593;0.583;32.984;78.946;72.697;35.164;0.889;0.344;0.0;0.268;0.003;0.927;0.015;0.181;0.0;0.036;0.076;0.565;0.012;0.02;6.1;5.321;2.0;VALOR
AGUA DE BEBIDA ENVAS.;;83.384;4.533;1.006;32.055;76.511;70.726;32.818;0.233;0.225;0.183;8.497;0.028;0.349;0.033;0.381;0.028;0.566;0.697;1.063;0.071;0.188;8.368;6.129;1.0;VALOR
AGUA DE BEB.CON GAS;;19.53;0.323;0.189;6.497;16.298;14.513;4.769;0.045;0.007;0.0;0.102;0.003;0.04;0.0;0.013;0.0;0.016;0.037;0.063;0.0;0.028;0.957;1.005;2.0;VALOR
AGUA DE BEB.SIN GAS;;80.918;4.36;0.886;29.994;73.59;67.622;31.066;0.186;0.218;0.183;8.532;0.028;0.31;0.033;0.371;0.028;0.56;0.676;1.021;0.071;0.181;7.858;5.741;2.0;VALOR
GASEOSAS Y BEBID.REFR;;94.272;6.695;1.327;46.613;90.187;85.706;48.04;0.464;0.587;0.166;2.217;0.05;0.722;0.072;0.349;0.089;0.988;0.828;1.051;0.039;0.065;13.677;8.986;1.0;VALOR
GASEOSAS;;26.754;0.772;0.129;7.243;22.886;19.673;7.564;0.0;0.069;0.0;0.24;0.018;0.078;0.0;0.007;0.033;0.037;0.118;0.062;0.0;0.0;1.108;1.118;2.0;VALOR
BEBIDAS REFRESCANTES;;93.661;6.353;1.309;45.574;89.461;84.854;47.012;0.464;0.527;0.166;2.061;0.033;0.666;0.072;0.343;0.056;0.981;0.78;1.013;0.039;0.065;13.477;8.72;2.0;VALOR
BEB.REFRESC.NARANJA;;47.083;1.44;0.488;14.207;39.646;34.908;13.023;0.099;0.059;0.0;0.535;0.012;0.15;0.0;0.146;0.0;0.224;0.237;0.127;0.0;0.0;3.387;2.179;3.0;VALOR
BEB.REFRESC.LIMON;;45.012;1.18;0.243;13.31;38.003;32.272;13.466;0.052;0.083;0.017;0.384;0.01;0.084;0.041;0.058;0.016;0.126;0.33;0.112;0.012;0.0;3.221;2.007;3.0;VALOR
BEB.REFRESC.COLA;;78.5;3.252;0.8;31.02;71.25;65.229;30.139;0.356;0.081;0.017;1.107;0.014;0.447;0.014;0.191;0.0;0.511;0.406;0.44;0.0;0.044;8.245;5.837;3.0;VALOR
COLA NORMAL;;49.691;1.724;0.42;15.616;43.428;38.354;15.706;0.169;0.038;0.017;0.613;0.0;0.262;0.001;0.165;0.0;0.24;0.258;0.266;0.0;0.025;4.274;2.302;4.0;VALOR
COLA LIGHT;;48.841;1.393;0.482;17.014;42.425;36.924;16.734;0.157;0.029;0.0;0.316;0.014;0.16;0.014;0.064;0.0;0.225;0.15;0.139;0.0;0.032;4.113;3.31;4.0;VALOR
COLA SIN CAFEINA;;5.638;0.107;0.03;1.364;4.314;3.915;0.599;0.0;0.0;0.0;0.052;0.0;0.007;0.0;0.0;0.0;0.013;0.009;0.017;0.0;0.0;0.342;0.301;4.0;VALOR
COLA LIGHT S/CAFE.;;30.998;0.767;0.188;9.201;26.326;22.315;9.162;0.078;0.016;0.0;0.106;0.0;0.021;0.0;0.066;0.0;0.114;0.042;0.092;0.0;0.0;1.664;1.745;4.0;VALOR
BEB.REFRESC.TONICA;;32.154;0.386;0.212;10.843;25.592;21.776;8.307;0.0;0.041;0.0;0.185;0.003;0.0;0.0;0.0;0.0;0.008;0.081;0.044;0.026;0.01;1.332;1.431;3.0;VALOR
BEB.REF.TE/CAFE;;41.352;0.867;0.221;12.187;36.881;31.721;14.607;0.019;0.238;0.023;0.188;0.003;0.015;0.017;0.0;0.04;0.109;0.043;0.212;0.0;0.017;2.168;2.397;3.0;VALOR
BEB.REF.ISOTONICAS;;48.333;1.76;0.345;14.216;42.727;37.454;15.621;0.104;0.018;0.204;0.215;0.003;0.0;0.0;0.049;0.0;0.218;0.099;0.265;0.0;0.0;3.052;2.36;3.0;VALOR
BEBIDAS ENERGETICA;;14.853;0.393;0.084;5.526;12.311;10.942;4.678;0.011;0.0;0.017;0.087;0.0;0.0;0.0;0.029;0.0;0.008;0.026;0.06;0.0;0.0;1.25;0.86;4.0;VALOR
OTRAS BEB.REFRESC.;;56.113;1.533;0.4;19.115;48.716;44.397;14.427;0.016;0.214;0.029;0.175;0.011;0.098;0.03;0.079;0.0;0.067;0.093;0.364;0.0;0.03;4.124;2.819;3.0;VALOR
BEBIDAS ZUMO+LECHE;;27.183;0.371;0.187;6.27;24.704;21.985;7.458;0.01;0.016;0.0;0.116;0.011;0.023;0.0;0.013;0.0;0.035;0.007;0.072;0.0;0.02;1.276;0.992;4.0;VALOR
BASES PIZZAS&MASAS HO;;66.564;1.551;0.131;18.32;60.965;52.585;26.873;0.588;0.195;0.0;0.224;0.0;0.229;0.013;0.198;0.0;0.072;0.0;0.09;0.0;0.057;1.52;3.19;1.0;VALOR
ALGAS;;1.695;0.0;0.0;0.759;0.918;0.763;0.155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079;0.075;2.0;VALOR
HARINAS Y SEMOLAS;;81.774;6.019;0.529;24.706;73.556;67.538;23.218;0.073;1.055;0.0;0.215;0.221;0.563;0.074;0.527;0.0;2.261;0.008;0.47;0.122;0.06;4.788;4.021;1.0;VALOR
ENCURTIDOS;;59.016;6.762;0.399;13.489;50.579;42.436;19.812;0.081;0.099;0.0;0.089;0.214;0.816;2.034;2.983;0.0;0.027;0.086;1.643;0.0;0.101;3.726;2.128;1.0;VALOR
ESPECIAS Y CONDIMENTO;;88.548;8.745;0.559;24.752;81.224;73.415;31.826;0.157;1.502;0.004;0.169;0.039;1.874;1.532;1.894;0.013;0.052;0.063;2.128;0.341;0.322;7.3;3.987;1.0;VALOR
SAL;;78.772;2.403;0.419;17.547;69.831;61.839;18.6;0.024;0.621;0.025;0.097;0.032;0.334;0.0;0.165;0.0;0.071;0.0;0.455;0.0;0.012;2.828;2.749;1.0;VALOR
CARAMELOS,CHICLES&GOL;;77.813;4.581;0.447;24.906;71.257;63.86;34.832;0.05;0.562;1.237;0.348;0.059;0.156;0.961;0.933;0.01;0.294;0.036;0.548;0.0;0.083;10.567;3.611;1.0;VALOR
COMPLEMENTS&DIETETICO;;4.599;0.292;0.0;1.313;3.23;2.701;0.7;0.0;0.117;0.179;0.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.244;0.375;1.0;VALOR
OTROS PROD.EN PESO;;96.366;13.848;1.257;43.362;93.218;88.888;52.635;5.763;1.819;0.08;1.8;0.225;1.061;1.566;2.371;0.014;0.962;0.086;1.662;0.017;0.181;12.605;8.545;1.0;VALOR
SNACKS APERITIVOS;;78.313;6.052;0.808;29.269;72.483;65.067;36.524;0.497;0.364;0.0;0.409;0.028;0.595;1.533;1.593;0.014;0.766;0.054;1.414;0.017;0.061;7.733;4.147;2.0;VALOR
PROTEINAS VEGETALES;;20.965;1.208;0.049;5.859;18.091;13.427;8.722;0.43;0.872;0.0;0.018;0.024;0.028;0.0;0.053;0.0;0.025;0.0;0.053;0.0;0.0;0.731;1.362;2.0;VALOR
OTROS PROD.EN VOLUMEN;;49.982;1.302;0.427;15.164;44.393;38.945;18.118;0.0;0.709;0.007;0.259;0.0;0.058;0.005;0.091;0.01;0.072;0.007;0.16;0.0;0.056;2.041;3.206;1.0;VALOR
BEBIDAS VEGETALES;;44.193;1.208;0.346;13.974;39.227;33.826;17.376;0.0;0.709;0.007;0.219;0.0;0.049;0.005;0.091;0.0;0.055;0.007;0.16;0.0;0.01;1.644;3.071;2.0;VALOR
.T.ALIMENT.ECOLOGICOS;;94.007;47.488;2.555;38.938;85.165;73.216;52.874;2.647;5.622;0.317;4.937;6.798;18.844;6.772;8.78;0.763;19.612;0.886;23.925;0.0;6.387;18.57;8.245;0.0;VALOR
T.HUEVOS KGS ECO.;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;VALOR
T.HUEVOS UNDS.ECO.;;21.676;7.181;0.54;3.343;10.405;7.181;4.46;0.114;0.312;0.0;0.847;0.059;1.892;0.65;1.642;0.624;0.879;0.0;2.487;0.0;3.093;3.51;0.934;1.0;VALOR
T.HUEVOS GALLINA ECO;;21.525;7.193;0.54;3.334;10.261;7.052;4.438;0.114;0.336;0.0;0.847;0.059;1.892;0.65;1.574;0.624;0.879;0.0;2.478;0.0;3.074;3.456;0.934;2.0;VALOR
TOTAL CARNE ECO.;;62.669;20.705;0.575;11.502;49.12;38.206;19.297;0.457;0.529;0.027;1.327;0.049;17.658;0.36;2.875;0.053;0.256;0.019;0.326;0.0;1.221;4.001;2.081;1.0;VALOR
CARNE FRESCA ECO.;;56.879;18.658;0.423;9.459;43.606;33.949;16.844;0.156;0.167;0.0;1.12;0.049;16.595;0.2;2.362;0.035;0.064;0.019;0.257;0.0;1.052;2.928;1.688;2.0;VALOR
CARNE CONGELADA ECO.;;5.571;0.925;0.011;0.338;3.943;3.295;0.65;0.343;0.0;0.0;0.167;0.0;0.473;0.0;0.117;0.0;0.0;0.0;0.0;0.0;0.131;0.228;0.082;2.0;VALOR
CARNE TRANSFORM.ECO.;;24.257;7.69;0.376;3.859;15.178;11.45;4.072;0.013;0.406;0.027;0.097;0.0;5.968;0.169;1.144;0.019;0.2;0.0;0.127;0.0;0.69;1.522;0.667;2.0;VALOR
TOTAL PESCA ECO.;;32.729;10.423;0.155;7.411;20.506;17.735;4.21;2.079;0.063;0.0;0.412;6.652;0.33;0.201;2.811;0.0;0.146;0.041;0.213;0.0;0.192;1.304;0.601;1.0;VALOR
PESCADOS ECO. .;;20.261;8.212;0.073;2.256;12.598;11.978;1.29;1.031;0.0;0.0;0.421;5.744;0.122;0.076;2.036;0.0;0.088;0.0;0.132;0.0;0.094;0.742;0.208;2.0;VALOR
MARISC/MOLS/CRS ECO.;;15.401;6.495;0.089;3.405;7.431;7.242;0.758;1.457;0.0;0.0;0.214;4.076;0.079;0.033;1.727;0.0;0.09;0.041;0.048;0.0;0.047;0.482;0.288;2.0;VALOR
CONS.PSCD/MOLUS.ECO.;;11.975;1.71;0.103;3.199;7.173;4.774;2.422;0.086;0.063;0.0;0.24;0.658;0.196;0.161;0.62;0.0;0.0;0.0;0.108;0.0;0.097;0.405;0.273;2.0;VALOR
T.LECHE LIQUIDA ECO.;;5.374;0.107;0.036;1.849;3.792;1.586;2.681;0.0;0.054;0.0;0.035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.159;0.306;1.0;VALOR
LECHES FERMENTDS.ECO.;;12.795;0.434;0.164;3.372;9.833;3.018;7.628;0.0;0.347;0.0;0.0;0.0;0.042;0.0;0.0;0.0;0.0;0.0;0.074;0.0;0.0;0.422;0.487;1.0;VALOR
QUESO ECO.;;19.523;3.033;0.279;3.442;13.722;10.835;3.413;0.058;0.076;0.0;0.048;0.0;1.907;0.437;0.652;0.125;0.112;0.059;0.067;0.0;0.846;1.159;0.472;1.0;VALOR
PAN FRESCO/CONG.ECO.;;52.67;21.927;0.447;6.354;38.838;28.968;18.417;0.103;0.845;0.146;1.427;0.171;1.003;0.99;1.675;0.103;18.595;0.115;1.924;0.0;0.16;3.62;1.209;1.0;VALOR
BOLL/PAST.GALL. ECO.;;28.801;6.494;0.222;7.573;19.014;11.959;9.057;0.059;1.448;0.036;0.194;0.055;0.136;0.143;0.393;0.073;4.286;0.0;0.343;0.0;0.041;2.5;1.014;1.0;VALOR
ARROZ ECO.;;2.647;0.293;0.0;0.945;1.337;0.852;0.604;0.0;0.267;0.0;0.0;0.0;0.039;0.0;0.0;0.0;0.0;0.0;0.025;0.0;0.0;0.176;0.135;1.0;VALOR
TOTAL PASTAS ECO.;;11.275;0.52;0.073;2.932;8.055;3.684;5.057;0.0;0.475;0.0;0.0;0.0;0.0;0.02;0.026;0.015;0.0;0.0;0.021;0.0;0.017;0.76;0.713;1.0;VALOR
LEGUMBRES ECO.;;8.29;1.712;0.241;1.289;4.187;2.26;2.139;0.127;0.287;0.005;0.04;0.017;0.242;0.256;0.565;0.0;0.025;0.0;0.368;0.0;0.208;1.465;0.417;1.0;VALOR
TOTAL ACEITE ECO.;;9.187;0.541;0.735;3.071;3.413;2.178;1.308;0.0;0.304;0.025;0.018;0.0;0.054;0.076;0.042;0.017;0.0;0.0;0.099;0.0;1.029;1.179;0.437;1.0;VALOR
TOTAL VINOS ECO.;;5.089;1.003;0.046;1.299;2.332;1.344;1.132;0.034;0.045;0.0;0.0;0.007;0.011;0.0;0.204;0.0;0.062;0.683;0.012;0.0;0.235;0.649;0.237;1.0;VALOR
TOTAL ZUMO/NECTAR ECO;;3.261;0.28;0.0;1.078;1.953;0.998;1.084;0.0;0.248;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.022;0.0;0.0;0.148;0.243;1.0;VALOR
PATATAS FRESCAS ECO.;;17.078;6.69;0.646;2.095;7.297;6.288;1.369;0.0;0.173;0.0;0.156;0.021;0.164;0.939;1.371;0.0;0.236;0.0;5.033;0.0;0.816;2.049;0.479;1.0;VALOR
T.HORTALIZAS FRE.ECO.;;64.454;20.846;0.823;15.568;46.832;32.972;21.977;0.237;0.708;0.01;1.378;0.119;0.68;4.121;4.196;0.017;0.578;0.008;16.49;0.0;1.866;5.142;2.746;1.0;VALOR
T.FRUTAS FRESCAS ECO.;;62.871;22.124;0.786;11.495;47.281;33.808;23.419;0.167;0.668;0.0;2.144;0.071;0.35;4.26;4.152;0.006;0.248;0.018;18.292;0.0;2.106;5.273;2.164;1.0;VALOR
FRUTOS SECOS ECO.;;18.567;2.772;0.152;4.75;10.773;6.572;4.842;0.0;1.037;0.019;0.055;0.019;0.157;0.303;0.872;0.0;0.0;0.0;0.622;0.0;0.342;2.294;1.076;1.0;VALOR
T.FRUTA&HORTA.TR.ECO.;;14.618;1.112;0.082;4.148;10.05;5.473;5.187;0.415;0.282;0.0;0.11;0.059;0.098;0.098;0.035;0.0;0.065;0.0;0.118;0.0;0.13;0.567;0.736;1.0;VALOR
PLATOS PREPARADOS ECO;;9.27;0.845;0.085;2.817;5.731;2.563;3.404;0.143;0.418;0.011;0.065;0.192;0.028;0.018;0.0;0.0;0.034;0.0;0.062;0.0;0.0;0.458;0.591;1.0;VALOR
CAFES/INFUSIONES ECO.;;17.765;1.828;0.179;4.247;12.302;6.887;6.272;0.012;1.291;0.215;0.051;0.0;0.0;0.016;0.147;0.0;0.072;0.0;0.04;0.0;0.013;1.508;0.989;1.0;VALOR
HARINAS Y SEMOLAS ECO;;8.128;1.232;0.023;2.868;3.852;2.711;1.222;0.0;0.872;0.0;0.0;0.0;0.0;0.0;0.073;0.0;0.256;0.0;0.037;0.0;0.017;0.883;0.608;1.0;VALOR
BEBIDAS VEGETALES ECO;;10.996;0.671;0.028;2.875;8.558;2.863;6.38;0.0;0.673;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.0;0.0;0.323;0.605;1.0;VALOR
RESTO PRODUCTOS ECO;;39.646;4.707;0.358;13.734;28.839;16.85;16.673;0.02;2.949;0.054;0.085;0.032;0.484;0.716;0.773;0.016;0.294;0.001;0.588;0.0;2.136;3.336;2.461;1.0;VALOR
.T.ALIMENT.SIN GLUTEN;;99.81;19.886;1.976;58.611;98.823;97.51;69.009;3.248;2.226;0.302;1.55;0.177;2.984;0.31;1.78;0.125;8.62;0.461;2.227;0.039;0.291;16.68;13.095;0.0;VALOR
TOTAL CARNE SIN GLUTN;;96.061;4.464;0.931;40.632;93.596;88.867;55.776;0.137;0.204;0.0;0.28;0.0;1.863;0.088;0.365;0.03;0.35;0.071;0.498;0.0;0.043;6.959;8.206;1.0;VALOR
CARNE TRANSFORM. SG.;;96.061;4.464;0.931;40.632;93.596;88.867;55.776;0.137;0.204;0.0;0.28;0.0;1.863;0.088;0.365;0.03;0.35;0.071;0.498;0.0;0.043;6.959;8.206;2.0;VALOR
CHORIZOS SG;;64.042;1.152;0.345;16.218;58.946;50.152;24.78;0.012;0.043;0.0;0.107;0.0;0.348;0.035;0.122;0.0;0.027;0.02;0.198;0.0;0.035;2.4;2.638;3.0;VALOR
SALCHICHN/SALAMI SG;;41.512;0.525;0.139;6.557;37.58;30.808;12.998;0.012;0.026;0.0;0.063;0.0;0.148;0.015;0.042;0.0;0.011;0.0;0.107;0.0;0.0;1.858;1.361;3.0;VALOR
O.PROD.CURADOS S.G.;;30.47;0.421;0.124;6.523;25.702;15.924;13.174;0.0;0.012;0.0;0.025;0.0;0.248;0.007;0.048;0.016;0.029;0.0;0.037;0.0;0.0;0.662;0.588;3.0;VALOR
JAMON COCIDO SG;;68.567;1.207;0.308;17.014;63.529;53.017;30.622;0.074;0.071;0.0;0.158;0.0;0.361;0.047;0.116;0.0;0.101;0.0;0.115;0.0;0.018;1.552;3.393;3.0;VALOR
FIAMBRES SG;;86.438;2.276;0.59;27.711;82.637;75.253;41.809;0.067;0.089;0.0;0.05;0.0;0.875;0.047;0.13;0.016;0.127;0.053;0.237;0.0;0.0;3.598;5.206;3.0;VALOR
COCIDOS Y OTROS SG;;62.176;1.019;0.111;15.595;57.066;49.273;21.879;0.01;0.055;0.0;0.029;0.0;0.351;0.005;0.085;0.0;0.101;0.0;0.035;0.0;0.0;1.368;2.74;3.0;VALOR
DERIVADOS LACTEOS SG;;92.437;4.206;0.598;29.006;88.98;85.384;34.471;2.443;0.266;0.0;0.212;0.062;0.354;0.121;0.122;0.092;0.092;0.028;0.306;0.0;0.084;3.696;5.461;1.0;VALOR
QUESO SG;;33.442;0.343;0.047;4.4;29.931;24.501;8.28;0.0;0.0;0.0;0.026;0.017;0.166;0.012;0.003;0.01;0.0;0.0;0.079;0.0;0.064;0.467;0.72;2.0;VALOR
HELADOS Y TARTAS SG;;69.617;2.845;0.101;11.252;65.569;59.263;19.827;2.443;0.026;0.0;0.061;0.045;0.048;0.108;0.004;0.0;0.041;0.019;0.019;0.0;0.018;1.347;2.505;2.0;VALOR
NATA SG;;28.802;0.374;0.079;3.971;25.307;24.919;0.66;0.0;0.088;0.0;0.0;0.0;0.0;0.0;0.019;0.03;0.0;0.0;0.022;0.0;0.0;0.469;0.826;2.0;VALOR
NATILLAS SG;;29.108;0.192;0.154;3.469;27.117;26.048;2.406;0.0;0.0;0.0;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.03;0.0;0.0;0.485;0.819;2.0;VALOR
FLANES PREPARADOS SG;;43.694;0.439;0.171;8.357;40.38;36.286;10.724;0.0;0.011;0.0;0.029;0.0;0.097;0.0;0.077;0.049;0.0;0.0;0.102;0.0;0.0;0.732;1.333;2.0;VALOR
CREMA CHOCOLATE SG;;14.89;0.15;0.059;2.43;13.063;12.326;1.379;0.0;0.037;0.0;0.0;0.0;0.0;0.0;0.0;0.007;0.0;0.0;0.043;0.0;0.0;0.301;0.546;2.0;VALOR
OT.DER.LACTEOS SG;;62.545;0.594;0.296;15.347;57.515;55.173;9.385;0.0;0.121;0.0;0.101;0.0;0.063;0.0;0.021;0.034;0.051;0.0;0.105;0.0;0.0;1.35;2.303;2.0;VALOR
PAN SG;;30.666;10.139;0.128;6.013;21.841;17.145;8.678;0.123;0.509;0.16;0.37;0.0;0.174;0.055;0.98;0.0;7.818;0.258;1.13;0.026;0.048;1.621;1.205;1.0;VALOR
BOLL.PAST.GAL.CERE.SG;;21.081;0.985;0.017;6.655;16.331;12.24;5.024;0.0;0.405;0.068;0.089;0.008;0.0;0.0;0.036;0.0;0.852;0.0;0.084;0.0;0.082;0.916;1.01;1.0;VALOR
CHOC/CACAO/SUC.SG;;46.118;0.526;0.113;6.993;42.679;39.278;8.583;0.0;0.045;0.0;0.012;0.0;0.066;0.0;0.042;0.0;0.102;0.097;0.067;0.0;0.024;2.242;1.089;1.0;VALOR
TOTAL PASTAS SG;;17.425;0.408;0.021;3.622;15.266;14.228;2.398;0.0;0.309;0.0;0.023;0.0;0.0;0.0;0.054;0.0;0.025;0.0;0.068;0.0;0.0;0.429;0.883;1.0;VALOR
CERVEZAS SG;;4.258;0.0;0.0;1.071;3.532;3.163;0.479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.067;0.187;1.0;VALOR
TOTAL ZUMO/NECTAR SG;;33.749;0.467;0.24;5.152;30.623;28.211;4.85;0.036;0.154;0.0;0.018;0.019;0.011;0.0;0.061;0.0;0.0;0.0;0.051;0.0;0.014;0.704;1.043;1.0;VALOR
NECTARES SG;;22.12;0.022;0.006;0.921;21.578;21.495;0.121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.064;0.512;2.0;VALOR
ZUMOS ENRIQ.SG;;20.905;0.008;0.0;0.567;20.446;20.384;0.093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055;0.469;2.0;VALOR
T.FRUTA&HORTA.TRAN.SG;;48.968;0.515;0.264;12.207;42.923;39.31;8.017;0.0;0.015;0.0;0.086;0.0;0.09;0.0;0.041;0.0;0.021;0.02;0.147;0.0;0.0;1.191;1.989;1.0;VALOR
PLATOS PREPARADOS SG;;86.063;2.563;0.332;28.838;81.995;74.661;41.417;0.873;0.11;0.011;0.254;0.072;0.389;0.043;0.184;0.0;0.119;0.035;0.372;0.0;0.0;3.113;6.074;1.0;VALOR
PLAT.PREP.CONSERV.SG;;43.271;0.505;0.06;8.873;38.775;30.728;14.822;0.0;0.008;0.0;0.0;0.023;0.279;0.03;0.059;0.0;0.0;0.0;0.016;0.0;0.0;0.617;1.412;2.0;VALOR
PLAT.PREP.CONGEL. SG;;29.724;0.811;0.007;2.867;27.414;25.115;4.168;0.735;0.0;0.0;0.126;0.017;0.0;0.0;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.18;1.084;2.0;VALOR
P.P.SOPAS Y CREMA SG;;69.085;1.457;0.248;20.156;63.505;56.144;26.746;0.146;0.102;0.011;0.13;0.034;0.105;0.014;0.099;0.0;0.119;0.035;0.308;0.0;0.0;2.053;4.013;2.0;VALOR
P.P.PIZZA SG;;4.524;0.051;0.0;1.354;3.602;3.365;0.347;0.009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.384;2.0;VALOR
TORTILLAS REFRIGE.SG;;33.175;0.064;0.023;4.535;31.512;24.883;14.084;0.0;0.0;0.0;0.0;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.043;0.0;0.0;0.252;1.352;2.0;VALOR
PLATOS PREP.OTROS SG;;30.466;0.154;0.017;5.205;27.313;20.39;11.142;0.021;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013;0.0;0.0;0.394;1.022;2.0;VALOR
CALDOS SIN GLUTEN;;39.501;0.431;0.132;6.713;35.024;32.575;4.814;0.0;0.062;0.0;0.021;0.0;0.02;0.0;0.02;0.0;0.0;0.0;0.085;0.0;0.0;0.808;1.188;1.0;VALOR
SALSAS SIN GLUTEN;;65.909;0.87;0.262;15.841;58.95;53.582;16.22;0.006;0.017;0.0;0.181;0.009;0.145;0.052;0.144;0.0;0.063;0.037;0.147;0.012;0.0;2.693;2.545;1.0;VALOR
GASEOSAS&BEBID.REF.SG;;32.511;0.573;0.179;5.794;29.803;27.713;5.898;0.021;0.123;0.0;0.095;0.003;0.024;0.0;0.017;0.0;0.047;0.022;0.092;0.0;0.0;1.7;1.223;1.0;VALOR
BEBIDAS REFRESCAN.SG;;32.511;0.573;0.179;5.794;29.803;27.713;5.898;0.021;0.123;0.0;0.095;0.003;0.024;0.0;0.017;0.0;0.047;0.022;0.092;0.0;0.0;1.7;1.223;2.0;VALOR
BASES PIZZA&MASAS SG;;4.016;0.061;0.009;1.064;3.327;3.29;0.059;0.0;0.023;0.0;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.072;0.127;1.0;VALOR
HARINAS Y SEMOLAS SG;;29.458;0.992;0.073;6.215;24.541;21.726;4.423;0.0;0.38;0.0;0.04;0.023;0.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.022;1.023;1.0;VALOR
RESTO PRODUCTOS SG;;91.101;3.396;0.746;32.903;86.126;81.039;35.857;0.169;0.878;0.074;0.283;0.0;0.345;0.019;0.205;0.013;0.337;0.05;0.448;0.0;0.068;5.434;5.961;1.0;VALOR
ALIMENTACION FRESCA;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;VALOR
RESTO ALIMENTACION;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;VALOR
