Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
CARNE DESPOJOS;;29484.473000000005;5703.412;3855.2557999999995;7449.6461;4520.614;7955.544500000001;25263.509;1316.5486199999998;2904.4146;13024.6413;16459.833;846.7483;5878.1795;11183.135900000001;11576.4094;22759.545999999995;4997.5962;10770.9635;6879.4792;6836.433899999999;7459.606099999999;4473.562599999999;3980.9898999999996;5356.5192;2902.0441;2430.8777;2614.54385;266.32917599999996;2706.6498;4961.1909;11485.2773;6556.4871;3774.8665999999994;687.94882;1075.78341;1316.5486199999998;3748.2678999999994;4170.9866;1833.2268100000001;5185.3562999999995;1395.9125699999997;10070.440999999999;3.0;VALOR
DESPOJOS CERDO;;13061.8403;2532.54988;1624.6055500000002;3354.1959;2028.87653;3521.612;11339.157099999999;481.37613;1241.30701;5805.8654;7255.9748;389.08657;2379.0328999999992;5194.0766;5099.644200000001;10293.720700000002;2105.0563;4596.0118999999995;3020.2347000000004;3340.5372;3722.4986999999996;1754.39278;1947.23641;2010.59856;1467.8415299999997;1171.85121;946.9485699999999;40.472631;1341.28916;2376.6941999999995;5281.0057;2714.0244000000002;1348.8267099999998;180.703163;433.41916999999995;481.37613;1792.76924;1973.5343599999997;838.29809;2274.0907;685.60903;4402.040400000001;4.0;VALOR
DESPOJOS CORDERO;;1660.2098399999998;316.327404;177.52795600000002;454.47622;244.30329099999997;467.5748699999999;1537.15711;39.075841999999994;83.976864;635.8170299999999;1024.39263;45.253655;182.53351000000004;567.8688099999999;864.55382;1432.42268;300.57986600000004;756.89268;394.09574999999995;208.64156100000002;416.31256;199.453618;111.80388100000002;496.3562;222.66703900000002;13.980893;198.54330400000003;1.0923040000000002;180.41812199999998;286.527344;514.85702;384.05120999999997;294.356109;19.142989;45.974515999999994;39.075841999999994;121.503822;177.481671;67.694242;330.72676999999993;79.037819;779.5721499999999;4.0;VALOR
DESPOJOS POLLO;;7666.013400000001;1463.76549;1132.0420600000002;1657.03922;1191.425;2221.7414;6267.3523000000005;478.16573000000005;920.49539;3729.6991000000003;3936.3142000000003;219.915148;2094.0092;2958.9443000000006;2393.1449;5352.088999999999;1325.4678700000004;2562.5715999999998;2003.9819;1773.9920500000003;1849.8829600000001;1947.4610999999998;1184.4689;1490.8850200000002;344.08851500000003;327.54864;400.04380999999995;121.63475100000001;595.6534800000001;1263.99088;3051.191;1710.0278999999998;1045.15009;381.44787;331.676337;478.16573000000005;1009.87731;1125.3156900000001;561.2848960000001;1382.13144;333.1194299999999;2062.9946;4.0;VALOR
DESPOJOS TERNERA;;6141.2968;1164.0279099999998;816.70965;1763.69606;833.4689000000001;1563.3941000000002;5301.5742;284.41869;555.3038300000001;2405.6896699999998;3735.6072;161.86206800000002;1014.0732799999998;2130.0137799999998;2835.3480000000004;4965.361500000001;1112.12756;2463.9002;1228.44519;1336.8237200000003;1214.86186;392.334916;636.8500999999999;1238.91627;775.3037200000001;818.8638699999999;969.2280600000001;94.937637;504.82066;903.8924800000003;2206.3088299999995;1590.7324800000001;935.5421900000001;92.70580299999999;225.615938;284.41869;703.94728;796.8360399999999;287.172634;1024.5206;233.425243;2492.6544000000004;4.0;VALOR
DESPOJOS OT.PROCED;;955.1121899999998;226.741185;104.370352;220.23853999999997;222.540275;181.221799;818.2680700000001;33.512242;103.331771;447.56917000000004;507.54297;30.630833000000003;208.53056599999996;332.23213;383.71865;715.95084;154.364541;391.58649999999994;232.72164999999998;176.43946499999998;256.050069;179.920381;100.630923;119.76294900000002;92.143033;98.632922;99.78009800000001;8.191827;84.468439;130.085854;431.91524;157.651057;150.991578;13.949003;39.09745;33.512242;120.17039600000001;97.81888800000002;78.77689500000001;173.886841;64.72104200000001;333.17936399999996;4.0;VALOR
OTRAS CARNES FRESCA;;120479.32499999998;32727.634999999995;16904.745;30956.183999999994;17484.399;22406.362999999998;88383.42300000001;11441.319099999999;20654.582;66712.148;53767.18;6878.016300000001;37760.111;44374.219;31466.981;75841.197;18154.847;32176.760000000002;29331.208999999995;40816.51000000001;27869.234000000004;18091.563;19157.392000000003;23511.31;6667.482400000001;8317.299200000001;12948.705499999998;3916.3399000000004;7581.8354;18263.683;49551.276000000005;27545.445000000003;17537.087;2905.5942;6340.0092;11441.319099999999;24990.555;16374.24;11490.0257;15231.112000000001;5404.147500000001;26302.320000000003;3.0;VALOR
AVESTRUZ;;159.24890599999998;49.928453999999995;21.176826;40.216657;6.454872;41.47209499999999;128.876078;8.793752;21.579074999999996;80.70619400000001;78.54271;0.38705399999999995;40.129588;51.275795;67.456453;118.732261;44.648058000000006;44.503151;34.24417699999999;35.853513;52.347726;36.639210000000006;27.404107999999997;17.579619;2.4119770000000003;10.841624999999999;12.024628;0.0;5.447;13.779456;63.750375999999996;38.889372;37.382690999999994;4.8328370000000005;5.65712;8.793752;29.034563;15.800028;20.633720999999998;10.201493;5.627433;58.667950999999995;4.0;VALOR
PAVO;;59330.44499999999;17099.127;7841.963700000001;14655.194000000001;8396.871;11337.2886;44714.215000000004;4977.9517;9638.2783;32307.934999999998;27022.509000000002;2724.8151999999995;17465.567;22562.390000000003;16577.673;39140.064;9184.773900000002;16301.211;15019.943000000003;18824.518999999997;13379.2087;7403.5387;8905.162699999999;11291.097700000002;3281.6129;4684.093699999999;8132.5581999999995;2253.1692999999996;3777.8704999999995;8916.2191;24110.875;14049.1702;8476.306999999999;1305.2729100000001;2875.2241;4977.9517;11731.6289;7989.341399999999;5721.1944;7900.1687;2689.7559;14139.905999999999;4.0;VALOR
OTRAS AVES;;10951.3141;2707.5276999999996;1563.69259;2899.8885999999998;1596.0684599999995;2184.1361;8203.5983;1075.51477;1672.20038;5863.3195;5087.9944;646.2645;3123.0623;4052.6243000000004;3129.3629;7181.9874;2059.1148000000003;3088.1820000000007;2349.5006999999996;3454.5159000000003;2731.1923;1802.7486;1966.11146;2138.16563;621.33682;539.98598;918.8559600000001;232.91727399999996;775.31141;1715.6194800000003;4627.958699999999;2284.9234;1547.5009999999997;326.77315;542.03619;1075.51477;1964.2522800000002;1433.88969;881.5118200000001;1486.33888;580.62691;2660.3699;2.0;VALOR
CARNE CABALLO;;1725.1601;333.57366499999995;366.27876000000003;416.57462200000003;249.85679399999998;358.876296;1411.4448899999998;121.510756;192.204386;635.60216;1089.55793;33.562134;344.74168;613.35635;733.49994;1346.85631;246.98987499999998;566.1812600000001;464.18848600000007;447.80047;371.52403000000004;636.27656;155.832165;154.563817;65.706407;41.61292;295.89227;3.751906;64.767453;277.873496;887.2683599999999;281.71583599999997;213.534931;5.530872;65.280276;121.510756;164.09625599999998;268.99852999999996;117.64091000000002;214.32719;61.394836000000005;706.38039;4.0;VALOR
CARNE CONGELADA;;51514.91999999999;11328.4742;6827.546;14452.426399999998;8150.4724;10755.999399999999;37060.052;6351.159900000001;8103.7063;26881.711;24633.211000000003;4100.4065;17352.023;18393.628;11668.863099999999;30062.489999999998;6557.1181;14320.624100000003;12137.5487;18499.627999999997;7850.596800000001;7264.356699999999;8585.946800000002;10421.5822;2566.4344;2253.1043;2818.7073;9754.1895;4160.4083;7417.9915;22205.872;12122.840199999999;5607.8090999999995;1151.2883499999998;3235.731;6351.159900000001;9755.6407;7675.6048;4796.9869;6476.208199999999;2588.4979;9483.800100000002;2.0;VALOR
C.CONG.POLLO;;36394.632;7373.4619999999995;4855.410199999999;10583.870299999999;5919.555499999999;7662.3332;25415.741;4964.3641;6014.526999999999;19260.095;17134.535999999996;3087.9938999999995;13228.579300000001;12199.256599999999;7878.8026;20078.058999999997;4553.371499999999;9470.9283;8563.0663;13807.262999999999;5411.918200000001;5381.3637;5870.0614000000005;7209.6645;1934.901;1431.13285;1871.2606800000003;7284.3282;2895.8843999999995;5384.0025;16015.579999999998;8470.3968;3628.7677000000003;816.72891;2388.5602;4964.3641;7243.812999999999;5411.3075;3511.9188;3933.372;1701.6363000000001;6422.929800000001;3.0;VALOR
C.CONG.CERDO;;8003.6772;2029.18325;1122.3746;2229.5009;1179.66389;1442.95409;6163.6036;691.87948;1148.1938;3958.3966;4045.2799999999997;513.8722300000001;2209.1917;3393.1872000000003;1887.4259800000004;5280.612999999999;842.6779899999999;2635.4925;1891.26817;2634.2379999999994;1167.23377;928.43104;1544.5881900000002;1996.84482;345.818532;383.79218000000003;414.147639;1222.8206600000003;914.7343400000001;1033.31265;3344.4929;1743.6002;967.5365299999999;126.73167400000001;388.86358000000007;691.87948;1457.00337;1302.76922;661.9129099999999;1424.1873799999998;414.41500599999995;1535.91461;3.0;VALOR
C.CONG.VACA;;2363.5820999999996;633.47092;319.36447400000003;640.7420999999999;267.712002;502.29247;1825.90542;213.513716;324.16277999999994;1159.33069;1204.2514;205.779644;610.84385;890.19652;656.76198;1546.9584499999996;303.616877;844.4119900000001;537.23699;678.31618;331.168758;235.47139099999998;268.61274899999995;405.42893999999995;118.377015;214.07074399999996;200.824615;589.6277159999999;126.02985699999999;358.74876;940.4809000000001;667.8058199999999;270.516613;81.79376199999999;196.926681;213.513716;356.11375999999996;305.13369;218.854532;366.42107;117.50143400000002;507.32331000000005;3.0;VALOR
RESTO CARNES CONG.;;4753.0284;1292.3576600000001;530.3965999999999;998.3133399999999;783.5410099999999;1148.4197100000001;3654.8029;481.40263;616.82291;2503.8875;2249.141;292.760865;1303.40679;1910.98812;1245.87261;3156.8607000000006;857.45161;1369.79115;1145.97738;1379.80829;940.27621;719.09061;902.68482;809.64352;167.33791300000001;224.10848800000002;332.47432;657.41258;223.759665;641.92742;1905.31694;1241.03588;740.98847;126.034164;261.380389;481.40263;698.71054;656.39444;404.30059;752.22781;354.94529;1017.63255;3.0;VALOR
C.CONG.CABALLO;;14.834313;4.352428;0.0;8.471069;0.0;2.010816;13.598157;0.0;1.236156;3.622406;11.211907;0.0;2.57339;3.0598319999999997;9.201091;12.260922999999998;3.380611;6.869496;2.010816;2.57339;5.954001;0.0;0.0;0.0;6.869496;0.0;2.010816;0.0;3.7532240000000003;0.0;0.0;6.464323;4.616766999999999;0.0;0.0;0.0;1.236156;1.337234;0.0;2.010816;1.0490160000000002;9.201091;4.0;VALOR
SALCHICHAS CONGELAD;;99.607506;0.0;8.152215;45.815068000000004;7.811089;37.82912900000001;77.12651;16.176911;6.3040769999999995;21.258278999999998;78.349221;13.747656;12.285862;51.017191;22.556788;73.573978;0.0;56.319727;20.374039;22.913731;16.574568;13.034302;10.887108999999999;6.588521;10.442047;2.676998;0.0;39.403948;19.156225;6.850267;45.146058000000004;27.440441000000003;1.014503;0.0;2.182524;16.176911;9.456623;9.613318;4.696295;39.851946;0.0;17.629874;3.0;VALOR
CARNE TRANSFORMADA;;477323.55;122018.812;69282.93;122287.67400000001;69411.42700000001;94322.719;350371.81000000006;44433.441999999995;82518.28099999999;264332.33;212991.25999999998;25814.639;150365.88999999998;176762.51;124380.51199999997;301143.02;77966.77900000001;132591.85;110767.49200000001;155997.42;98272.82;66688.255;90702.55799999999;103375.201;27828.920000000002;36215.954;36274.356;17965.495;29999.725000000002;73397.282;189408.27;112939.378;71578.894;11680.7069;25524.648;44433.441999999995;94392.026;63562.259000000005;42708.423;65130.11;29057.918000000005;100834.02699999999;2.0;VALOR
JAMON CURADO+PALETA;;83129.268;20453.842;11540.77;21676.315;11612.9041;17845.436;66048.732;5336.6026999999995;11743.9305;41739.880999999994;41389.385;3017.3992;21377.765;31332.153000000002;27401.952;58734.09899999999;15374.1;25912.141;18765.695;23077.326;18374.148;12527.2535;16229.7505;16448.966999999997;4158.4748;6626.2994;5928.6347;2835.7339;5284.6439;12856.593199999996;32066.637;19872.014;13049.376400000001;1680.4944;3847.0680999999995;5336.6026999999995;14024.974999999999;11141.7352;6549.886700000001;12491.7166;5368.367;22688.420000000002;3.0;VALOR
JAMON C.+P.ENTERO;;32128.938;6937.6108;4390.6001;9052.0766;4691.4302;7057.219000000001;26061.752;1893.6942200000003;4173.4916;15033.4135;17095.5228;783.2967170000001;7522.0728;12903.725700000003;10919.841600000002;23823.569000000003;4807.9653;11639.568599999999;7239.2404;8442.163400000001;7530.408800000001;4353.851500000001;7101.116599999999;6520.829800000001;1757.5751300000004;2699.2771;1670.7126;495.164603;2737.9152999999997;5587.442;12049.8417;7072.4;4681.338;284.63680999999997;1423.9568560000002;1893.6942200000003;5100.58066;4417.5196;2166.90152;5678.457300000001;2098.72945;9064.4602;4.0;VALOR
JAMON C.+P.LONCHA;;51000.328;13516.2328;7150.1689;12624.237099999998;6921.4737000000005;10788.2155;39986.979999999996;3442.908299999999;7570.438599999999;26706.466;24293.862;2234.1023;13855.692299999999;18428.425000000003;16482.11;34910.532;10566.1361;14272.572100000001;11526.456;14635.161799999998;10843.7389;8173.401900000001;9128.6343;9928.1374;2400.8996;3927.0221999999994;4257.921600000001;2340.5691999999995;2546.7286000000004;7269.1495;20016.795000000002;12799.615800000001;8368.0395;1395.85757;2423.1112000000003;3442.908299999999;8924.3933;6724.214800000001;4382.9854;6813.258099999999;3269.6377;13623.959499999999;4.0;VALOR
JAMON CURADO NORMAL;;58714.73;14610.4895;7819.7564999999995;14910.466;8399.6494;12974.367899999997;45546.632;4131.5877;9036.5082;29856.341;28858.389000000003;2377.6325;16000.897099999996;22290.613;18045.587;40336.200000000004;10443.119200000001;16909.695;13558.754599999998;17803.162;11659.4018;10157.318200000002;11258.172;11040.097099999999;3295.7455999999997;5085.1252;4065.3871999999997;2153.4802999999997;4029.3230000000003;9478.643;22870.117;13870.4879;8466.1574;1345.93543;2557.2297000000003;4131.5877;10629.3927;8145.067499999999;4931.0855;8513.777199999999;3598.0504;14862.6;3.0;VALOR
JAMON C.N.ENTER/PI;;18878.224899999997;3983.6292999999996;2185.26056;4995.3333;2921.1998;4792.802000000001;15084.997299999999;1174.85127;2618.3758;8484.2532;10393.972299999998;471.61162599999994;4183.020399999999;7985.434399999999;6238.1585000000005;14223.5928;2847.50136;6250.3539;4364.134999999999;5416.233899999999;3790.1770000000006;3069.8603999999996;4057.4556000000002;3560.0333;1311.06612;1665.12801;1091.77688;332.727304;1785.29541;3534.6710999999996;6872.3309;4085.6996000000004;2600.22701;172.792492;530.517392;1174.85127;3049.5930200000003;2735.3141000000005;1418.5803999999998;3431.4687;1230.53889;5134.568300000001;4.0;VALOR
JAMON C.N.LONCHA;;39836.502;10626.859499999999;5634.495699999999;9915.1321;5478.4493999999995;8181.565299999999;30461.635000000002;2956.7365999999997;6418.1325;21372.088000000003;18464.415999999997;1906.0208;11817.8764;14305.1773;11807.427599999999;26112.608;7595.6179;10659.3403;9194.617699999999;12386.927500000002;7869.2246;7087.4574999999995;7200.716499999999;7480.0639;1984.6791;3419.9970000000003;2973.6102000000005;1820.7531999999999;2244.0276;5943.9721;15997.783;9784.788700000001;5865.9304999999995;1173.14303;2026.7122;2956.7365999999997;7579.7996;5409.7532;3512.505;5082.3084;2367.5116;9728.0326;4.0;VALOR
JAMON IBERICO;;14993.8455;3473.4116999999997;2472.95786;4194.5966;1932.3955499999997;2920.4843;12667.5252;735.81287;1590.5077999999999;7141.4977;7852.3482;323.40928;3238.9821;5401.8439;6029.6107999999995;11431.4543;2932.2551;6077.3696;3005.0309;2979.19048;3631.6369000000004;1475.64298;3290.9611999999997;3735.2972;642.1527600000001;873.3488399999999;893.4971500000001;451.30877;841.522993;1975.84572;5420.1126;3842.5182999999997;2913.8471;117.73260799999998;842.35735;735.81287;1915.96145;1810.6054900000001;855.18396;2360.6223;1194.5679;5161.0023;3.0;VALOR
JAMON IBE.ENTER/PI;;8574.2724;1877.3025699999998;1526.8609099999999;2757.8186;1065.8525430000002;1346.43756;7025.9955;514.409547;1033.866696;4144.0623000000005;4430.2094;178.60615399999998;2252.99782;3042.8597499999996;3099.8076499999997;6142.6673;1077.7848;3828.92418;1763.24221;1904.3204700000001;1907.2079099999996;857.4716060000001;2171.9772599999997;2252.0925599999996;397.02032899999995;573.6124130000001;309.195417;105.69393299999999;681.231769;1237.216494;3141.94589;2142.0309500000003;1371.84593;12.757539000000001;655.35808;514.409547;1246.376673;1095.3283999999999;421.77412200000003;1316.2675;553.591234;2758.4084700000003;4.0;VALOR
JAMON IBE.LONCHA;;6419.5745;1596.1095500000001;946.0969899999999;1436.7785;866.5428899999999;1574.04689;5641.5301;221.40333000000004;556.64113;2997.4359000000004;3422.1386999999995;144.803117;985.9841599999999;2358.9843;2929.8028999999997;5288.7874;1854.4702399999999;2248.4456;1241.78867;1074.8702199999998;1724.4291000000003;618.17147;1118.9838300000001;1483.20459;245.13246;299.7364600000001;584.3017100000001;345.61484;160.291181;738.62916;2278.1664;1700.4867499999998;1542.0013300000003;104.975072;186.99936099999996;221.40333000000004;669.58493;715.27711;433.40971;1044.35477;640.97663;2402.5935000000004;4.0;VALOR
PALETA CURADA NORM.;;4138.6217;970.0840100000001;539.12234;1090.3192999999999;573.39183;965.7043799999999;3371.399299999999;209.76885700000003;557.45368;2135.7466999999997;2002.8752000000002;148.30873;1103.40859;1622.24154;1264.66288;2886.9044000000004;832.59045;1304.7346199999997;992.2377199999999;1009.05912;971.4290300000001;510.3304299999999;712.8922899999999;739.6398800000001;125.469693;393.12796;532.3855;153.347044;250.64657699999998;689.4864500000001;1651.75094;915.1361400000001;631.60193;81.252618;237.36946899999998;209.76885700000003;674.0304799999999;538.51172;320.3234;750.14055;243.74002000000002;1083.4848299999999;3.0;VALOR
PALETA C.N.ENTR/PI;;1549.43841;279.453533;238.631173;413.34441;188.187009;429.82235;1370.67138;35.335278;143.431842;689.962022;859.4763700000001;31.684854;370.956188;596.0940999999999;550.7033570000001;1146.79753;316.41966899999994;607.451603;407.84129600000006;217.725968;375.37730799999997;172.291909;275.233675;179.049109;13.188779;307.183452;175.795122;51.319163999999994;138.36879900000002;319.60593;676.07676;242.838951;172.54804199999998;0.0;96.72627099999998;35.335278;189.266852;190.60607900000002;105.397697;355.47629300000006;96.4274;480.20259799999997;4.0;VALOR
PALETA C.N.LONCHA;;2589.1832;690.6304999999999;300.49112;676.9748800000001;385.20486;535.8820099999999;2000.7278000000001;174.43356599999998;414.02185;1445.78461;1143.39881;116.62389;732.4524899999999;1026.1474099999998;713.95952;1740.1070999999997;516.17081;697.28297;584.39643;791.33311;596.0517299999999;338.03851000000003;437.65860999999995;560.59076;112.28090800000001;85.944555;356.59038999999996;102.02788600000001;112.27776600000001;369.8805;975.67391;672.29722;459.05391;81.252618;140.64318899999998;174.43356599999998;484.76363000000003;347.90562000000006;214.925691;394.66423999999995;147.312611;603.2821200000001;4.0;VALOR
PALETA IBERICA;;5282.0679;1399.85785;708.9328499999999;1480.9322200000001;707.4674299999999;984.8775099999999;4463.174599999999;259.43294799999995;559.46047;2606.29576;2675.77201;168.04855199999997;1034.47772;2017.45278;2062.0886800000003;4079.5415000000003;1166.13651;1620.34173;1209.6739400000001;1285.91586;2111.68011;383.96236600000003;967.72586;933.9328800000001;95.106867;274.69743;437.3646;77.597554;163.15125700000004;712.6164389999999;2124.65696;1243.87244;1037.77064;135.573715;210.111586;259.43294799999995;805.5892200000001;647.55063;443.29409;867.1758499999999;332.008649;1581.3311600000002;3.0;VALOR
PALETA IB.ENTER/PI;;3127.00233;797.2261860000001;439.84759499999996;885.5810489999999;516.19079;488.156494;2580.08696;169.098027;377.817315;1715.13764;1411.8646800000001;101.39402;715.098497;1279.33886;1031.1709759999999;2310.50986;566.2590299999999;952.83818;704.02202;903.8830000000002;1457.64672;254.22776;596.450331;529.654889;36.299875;153.353374;93.945268;5.4241719999999995;133.019216;495.94873199999995;1359.4872300000002;601.830208;536.71678;99.08678;141.355099;169.098027;615.343999;396.27151899999996;221.149136;575.245307;218.17179;691.2805820000001;4.0;VALOR
PALETA IBE.LONCHA;;2155.0656000000004;602.63155;269.08527;595.35118;191.276612;496.721;1883.0874299999998;90.33490800000001;181.64320800000002;891.1582099999999;1263.90731;66.65455;319.37926000000004;738.11397;1030.91788;1769.03184;599.8774900000001;667.5034800000001;505.65175;382.03286;654.03362;129.73459200000002;371.27561699999995;404.27799000000005;58.806993000000006;121.34405799999999;343.41936;72.173385;30.132038;216.66776199999998;765.1696900000001;642.04219;501.05386999999996;36.486925;68.756474;90.33490800000001;190.245208;251.27909299999996;222.14493900000002;291.93047;113.83687099999999;890.05065;4.0;VALOR
HUESOS JAMON CURADO;;3526.5325899999993;793.56541;418.49696299999994;836.28978;578.9323589999999;899.248127;2950.57065;236.97361800000004;338.988475;1622.1105199999997;1904.42204;113.546206;715.8007;1342.00618;1355.17921;2697.18574;700.179999;1216.1875099999997;767.86187;842.30336;726.7035660000001;447.49773000000005;703.8215599999999;1061.7113399999998;133.155794;166.192326;239.3903;48.059898;123.50978500000001;461.109731;1250.44169;938.8656200000001;752.6057099999999;39.472837;121.473645;236.97361800000004;461.421261;483.903508;267.572495;490.51940199999996;210.054105;1215.14174;3.0;VALOR
LOMO EMBUCHADO N+IB;;10687.3032;2711.0445;1646.0722499999997;2799.5377;1356.3979800000002;2174.2512;8487.773399999998;771.8102000000001;1427.71954;5836.4192;4850.8841999999995;531.7645699999999;2877.3567000000003;4011.0569999999993;3267.1249;7278.1817;1928.61472;3146.9061;2493.2861999999996;3118.4961;1583.4507;1694.1987999999997;1765.7986699999997;3050.3535;842.3452000000001;851.4156700000001;667.05126;232.69001899999995;710.5847900000001;1472.7177399999998;4054.9876;2583.0039;1866.0088000000003;218.66085999999999;645.9951100000001;771.8102000000001;1768.3301;1645.7954;827.6215299999999;1382.10643;672.22154;2754.7622;3.0;VALOR
LOMO EMB.AL CORTE;;3470.3458;939.3615899999999;510.88521000000003;939.19562;407.22247;673.6810599999999;2822.934;233.94260300000002;413.46927999999997;1799.0843000000002;1671.26145;103.582785;793.63891;1493.1995199999997;1079.92474;2573.1242;447.590123;1071.99178;824.13023;1126.63372;495.81616;678.64508;376.94138000000004;1007.6007300000001;305.23401;308.30159999999995;217.38568699999996;80.421217;198.09879700000002;474.05559000000005;1331.14393;797.7400300000002;669.30752;33.853942;99.32353;233.94260300000002;562.98039;723.19889;217.91399;588.9151800000001;155.143146;855.0742;4.0;VALOR
LOMO EMB.ENVASADO;;7216.957200000001;1771.6828999999998;1135.187;1860.3421;949.1752700000002;1500.57011;5664.8395;537.8676099999999;1014.2503499999999;4037.3347000000003;3179.6225;428.1818;2083.7181;2517.8574;2187.2002;4705.0576;1481.0245599999996;2074.9142;1669.1563;1991.8622999999998;1087.63426;1015.55353;1388.85727;2042.7529000000004;537.11114;543.11407;449.66555999999997;152.268809;512.4859899999999;998.6621699999998;2723.8439;1785.2640000000001;1196.7014100000001;184.80692200000001;546.6715800000001;537.8676099999999;1205.3497;922.59638;609.70754;793.19121;517.0784;1899.6879000000001;4.0;VALOR
LOMO EMB.NORMAL;;8065.6594;2195.7052999999996;1204.3568100000002;2107.3872;1053.87132;1504.33854;6175.3022;666.78871;1223.5683199999999;4610.8495;3454.8096999999993;432.35375999999997;2464.6441000000004;3081.4202000000005;2087.241;5168.6613;1211.64751;2133.8725999999997;2007.734;2712.4048;1144.7379799999999;1429.72173;1278.7274;2150.3374;714.4382899999998;673.1394799999999;504.2307300000001;170.326185;587.6519599999999;1234.90267;3157.5769;1908.2231;1177.3047499999998;186.92633899999998;540.22364;666.78871;1484.26831;1392.12568;665.27829;960.9869;444.22442;1724.8368999999998;4.0;VALOR
LOMO E.N.AL CORTE;;2422.6868999999997;671.0038699999999;335.56673100000006;666.1395;294.68627000000004;455.29052999999993;1922.4877;178.36609299999998;321.83318;1275.09849;1147.5884999999998;54.169117;626.4654999999999;1130.2478700000001;611.80441;1742.0522;237.529704;620.26231;622.8171800000001;942.07764;270.79383;533.0212;266.41535;625.623;259.58323;249.82433;165.16635000000002;52.25959799999999;179.77077;363.73678000000007;985.5996;551.3167800000001;342.26297;16.725745;69.75062299999999;178.36609299999998;426.00137000000007;619.50346;163.69080400000004;400.58176999999995;110.962034;437.1050399999999;5.0;VALOR
LOMO E.N.ENVASADO;;5642.972500000001;1524.70164;868.79022;1441.24756;759.18512;1049.04789;4252.8145;488.4226100000001;901.7351199999999;3335.7511999999997;2307.2210000000005;378.18462999999997;1838.1786000000002;1951.1724000000004;1475.43664;3426.6091999999994;974.11781;1513.6104800000003;1384.9171099999999;1770.3270999999997;873.9442199999999;896.7004800000001;1012.31199;1524.7143100000003;454.85507000000007;423.31515;339.06436;118.06658;407.88117;871.1658699999999;2171.9772;1356.90628;835.04181;170.20059600000002;470.47301;488.4226100000001;1058.26693;772.62224;501.58749000000006;560.40512;333.26239000000004;1287.73194;5.0;VALOR
LOMO EMB.IBERICO;;2621.6439;515.33911;441.71526;692.15044;302.52646999999996;669.9127900000001;2312.4711999999995;105.02149799999998;204.151275;1225.56948;1396.07455;99.410823;412.71276;929.63672;1179.88367;2109.5204000000003;716.9671799999999;1013.0333899999999;485.55216;406.09128000000004;438.71230999999995;264.4769;487.0712199999999;900.01613;127.906848;178.276188;162.820547;62.363841;122.93285400000002;237.815075;897.41071;674.7811300000001;688.7041099999999;31.734505;105.77146400000001;105.02149799999998;284.06193699999994;253.66961;162.343237;421.11956;227.997115;1029.92505;4.0;VALOR
LOMO E.I.AL CORTE;;1047.659;268.357699;175.318477;273.056092;112.53620000000001;218.39052900000004;900.4464399999999;55.576511;91.63609900000002;523.98594;523.6730200000001;49.413663;167.17343899999997;362.9516;468.12026;831.0718400000001;210.060431;451.72951;201.31305199999997;184.556006;225.02231700000002;145.623856;110.52603699999999;381.97776000000005;45.65077399999999;58.47727300000001;52.21933200000001;28.161626;18.328032999999998;110.318783;345.5443;246.42323600000003;327.04458;17.128195;29.572898000000002;55.576511;136.97904200000002;103.695438;54.223198;188.333403;44.18111999999999;417.96914000000004;5.0;VALOR
