Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
TOTAL PATATAS;;98.925;99.06;99.429;99.485;99.221;98.283;99.41;99.234;99.477;99.555;97.126;97.288;97.024;99.655;98.976;97.719;98.033;98.891;1.0;VALOR
PATATAS FRESCAS;;94.924;96.032;97.078;95.83;94.717;94.289;96.295;96.067;94.738;94.863;90.478;89.346;94.623;98.776;93.469;91.356;95.004;94.47;2.0;VALOR
PATATAS CONGELADAS;;34.17;33.86;38.792;30.818;36.763;35.843;39.193;36.747;45.144;38.178;24.788;23.37;27.524;31.031;18.892;25.132;28.742;37.08;2.0;VALOR
PATATAS PROCESADAS;;88.947;90.688;86.339;89.01;92.627;89.634;92.345;91.686;90.468;94.059;84.104;81.566;78.741;84.094;80.992;88.162;77.033;82.742;2.0;VALOR
PATATAS FRITAS;;87.282;89.523;83.742;85.443;91.164;88.672;91.01;89.248;90.23;94.062;82.137;79.401;76.987;81.838;78.487;87.198;76.162;80.633;3.0;VALOR
T.HORTALIZAS FRESCAS;;99.816;99.8;99.694;99.949;99.927;99.889;99.839;99.853;99.847;99.542;99.895;99.586;99.63;99.983;99.766;98.929;99.891;99.781;1.0;VALOR
TOMATES;;97.498;97.904;98.747;99.696;97.235;97.477;97.798;98.082;98.15;96.862;97.057;97.31;94.661;95.78;96.243;85.39;96.402;97.31;2.0;VALOR
CEBOLLAS;;95.758;95.753;96.105;96.67;95.483;94.827;97.035;94.807;95.647;96.767;96.479;93.034;93.152;97.933;97.293;89.7;94.608;96.967;2.0;VALOR
AJOS;;84.315;81.187;86.532;82.749;83.779;84.311;86.81;84.003;80.236;86.166;82.343;86.453;88.799;86.792;87.08;86.787;92.063;81.908;2.0;VALOR
COLES;;56.321;62.127;54.927;68.068;52.425;58.817;51.536;58.829;50.022;55.513;62.658;59.289;48.53;50.678;55.046;53.692;60.148;56.865;2.0;VALOR
PEPINOS;;75.316;78.397;82.256;64.803;80.498;81.667;80.703;80.403;84.354;78.795;66.513;51.535;60.07;59.404;63.269;58.437;64.279;72.719;2.0;VALOR
JUDIAS VERDES;;60.921;68.718;69.645;70.383;63.29;59.626;59.039;60.132;56.787;54.039;49.752;59.612;53.637;54.034;70.385;67.193;84.832;42.857;2.0;VALOR
PIMIENTOS;;92.942;92.215;92.219;92.694;91.719;91.114;94.535;92.841;93.412;93.176;93.841;92.205;92.088;94.228;93.489;87.692;92.675;94.089;2.0;VALOR
CHAMPIÑONES+O.SETAS;;81.989;81.513;86.959;82.902;87.82;89.563;84.344;82.928;81.862;80.536;76.52;69.137;73.05;80.78;84.725;82.219;81.38;74.968;2.0;VALOR
LECHUGA/ESC./ENDIVIA;;95.207;95.469;96.891;97.941;95.189;96.505;96.579;94.93;96.345;94.023;95.925;92.722;91.208;92.996;95.239;91.178;95.127;92.12;2.0;VALOR
ESPARRAGOS;;40.617;45.114;47.396;42.734;50.223;49.549;38.861;49.625;47.37;34.533;27.972;26.428;29.633;32.676;34.168;36.482;42.169;14.375;2.0;VALOR
VERDURAS DE HOJA;;65.855;68.776;72.886;70.711;67.785;70.556;64.963;73.719;62.829;68.083;60.371;51.76;48.506;52.839;63.3;61.382;71.415;61.685;2.0;VALOR
ACELGA;;41.346;44.328;57.368;49.276;43.804;48.705;39.746;47.478;43.046;43.861;39.962;26.702;27.975;29.457;42.111;34.59;57.717;26.508;3.0;VALOR
BERENJENAS;;70.692;78.475;67.922;76.98;77.927;80.382;76.963;72.288;67.313;70.888;59.127;55.614;54.509;63.676;60.414;52.234;53.554;55.495;2.0;VALOR
ZANAHORIAS;;92.636;91.511;90.656;93.336;92.482;92.353;93.48;94.494;88.436;91.34;93.452;91.109;89.148;93.438;93.311;82.884;92.283;96.643;2.0;VALOR
CALABACINES;;85.437;85.747;87.434;86.523;85.052;84.651;86.872;88.708;86.332;88.162;85.263;75.706;76.193;81.433;80.705;71.022;90.045;90.64;2.0;VALOR
OTR.HORTALIZAS/VERD.;;97.23;97.819;96.946;97.115;97.958;97.405;97.475;97.696;96.778;95.683;95.717;95.167;95.787;95.432;97.203;96.072;97.964;98.076;2.0;VALOR
BROCOLI;;59.875;66.352;68.453;58.954;61.745;64.751;58.107;64.351;56.054;57.972;53.774;63.524;57.823;50.707;59.003;43.381;64.448;31.124;3.0;VALOR
ALCACHOFAS;;52.766;69.854;60.74;58.179;69.843;61.253;55.425;52.076;59.399;50.635;42.231;28.241;29.739;39.805;40.066;49.884;55.197;5.02;3.0;VALOR
APIO;;39.74;49.078;42.447;37.827;41.65;64.603;47.17;40.83;25.123;30.666;28.32;21.601;26.186;29.719;23.54;38.563;42.302;37.456;3.0;VALOR
COLIFLOR;;58.744;59.976;58.525;61.868;59.521;71.596;61.042;59.613;52.508;67.352;59.929;48.833;65.585;59.48;66.985;56.975;61.754;33.67;3.0;VALOR
PUERRO;;71.163;69.289;67.876;70.718;67.86;75.313;73.235;75.149;68.897;68.861;74.427;61.361;69.059;73.575;76.778;65.902;76.763;74.869;3.0;VALOR
CALABAZA;;59.597;60.332;62.586;61.527;61.679;65.146;60.749;62.553;61.86;52.315;50.84;51.218;51.574;45.172;57.105;47.128;58.025;80.58;3.0;VALOR
CANONIGOS;;24.607;20.449;18.619;25.29;29.449;23.101;24.955;28.413;18.642;28.215;33.132;23.948;23.705;18.213;22.09;18.239;18.606;21.684;3.0;VALOR
RABANOS/RABANITOS;;20.008;26.523;17.492;38.833;27.623;22.764;24.513;19.121;8.261;12.324;11.409;7.529;8.361;9.622;14.457;6.783;28.664;15.855;3.0;VALOR
VERD./HORT. IV GAMA;;91.977;94.154;92.222;92.904;93.391;95.369;91.991;93.082;90.93;92.157;91.798;83.984;83.604;87.415;90.938;86.969;90.628;93.884;2.0;VALOR
T.FRUTAS FRESCAS;;99.708;99.572;99.695;99.866;99.76;99.587;99.781;99.602;99.628;99.556;99.822;99.732;99.604;99.973;99.828;99.81;99.952;99.787;1.0;VALOR
NARANJAS;;84.925;87.206;89.986;78.858;73.237;78.361;84.466;86.141;88.975;85.965;90.811;87.465;91.862;85.401;89.463;92.837;90.213;81.171;2.0;VALOR
NARANJA NAVEL;;59.831;65.105;66.414;58.501;49.637;50.869;58.056;64.571;58.837;60.303;65.805;57.533;65.71;62.119;66.42;69.033;75.556;41.783;3.0;VALOR
NARANJA SALUSTIANA;;20.36;17.867;13.912;14.559;12.037;12.883;18.557;26.515;22.081;25.475;30.255;32.544;22.438;28.428;30.293;4.86;25.363;21.802;3.0;VALOR
NARANJA VALENCIA LA;;34.318;42.062;38.693;26.613;28.687;36.178;30.018;39.032;30.718;35.937;37.645;36.736;41.261;32.67;33.997;33.424;38.275;19.599;3.0;VALOR
MANDARINAS;;87.319;90.582;93.987;79.714;77.429;80.411;86.488;90.097;90.364;83.633;92.761;87.928;88.009;89.748;91.63;89.703;93.784;81.47;2.0;VALOR
LIMONES;;80.501;81.403;84.285;75.902;74.246;79.504;77.413;87.378;85.352;72.474;85.259;79.395;81.429;75.689;81.173;79.156;88.848;78.141;2.0;VALOR
PLATANOS;;96.342;95.891;98.161;95.441;96.454;97.61;96.285;96.587;97.183;96.416;96.072;96.835;96.725;95.118;96.225;94.151;97.06;94.665;2.0;VALOR
MANZANAS;;93.556;93.242;96.113;94.179;92.914;93.104;93.705;93.745;93.398;92.643;93.739;94.363;94.262;94.219;92.37;91.636;95.456;93.622;2.0;VALOR
MANZANA GOLDEN;;82.346;83.424;87.64;84.818;77.75;79.501;81.314;82.802;84.876;85.178;87.607;85.978;81.865;81.692;81.105;76.629;83.46;76.156;3.0;VALOR
MANZANA PINK LADY;;19.399;21.482;17.998;30.379;18.766;19.964;17.336;21.177;10.256;11.057;17.562;19.285;35.149;18.272;25.555;15.91;24.061;25.038;3.0;VALOR
MANZANA ROYAL GALA;;54.278;58.37;47.752;62.319;55.565;51.991;53.839;59.442;45.136;45.987;48.964;49.122;52.219;53.068;52.043;39.3;51.748;66.034;3.0;VALOR
MANZANA STARKING;;4.076;3.801;3.244;10.273;3.136;1.951;6.485;3.951;1.584;5.587;2.972;4.526;4.963;2.221;4.694;0.0;4.073;5.34;3.0;VALOR
MANZANA FUJI;;51.549;58.994;55.408;43.606;57.673;55.25;51.324;51.733;54.034;49.657;39.305;41.034;55.091;50.534;44.946;31.42;62.203;46.008;3.0;VALOR
MANZANA REINETA;;20.696;14.849;28.786;23.608;12.745;19.28;16.929;28.345;26.746;21.796;33.658;26.775;27.219;51.33;33.818;21.086;26.237;20.641;3.0;VALOR
PERAS;;85.334;86.034;84.519;85.678;83.971;87.898;85.205;85.137;87.322;86.87;88.127;87.534;85.823;78.995;84.982;82.869;77.735;81.197;2.0;VALOR
PERA BLANQUILLA;;32.01;39.865;32.726;26.213;31.858;38.855;32.703;35.512;38.775;31.476;34.858;25.423;31.071;20.342;27.891;15.861;30.171;9.356;3.0;VALOR
PERA CONFERENCIA;;76.318;75.368;78.643;75.2;75.172;78.771;75.684;78.343;76.632;81.314;80.835;75.199;82.283;72.821;77.563;77.915;64.792;68.66;3.0;VALOR
MELOCOTONES;;70.683;77.775;76.554;68.066;72.123;73.593;71.745;70.934;68.977;67.087;70.792;65.734;69.325;64.719;68.81;53.697;82.644;46.396;2.0;VALOR
NECTARINAS;;63.162;64.401;67.411;70.993;57.061;58.063;61.134;58.669;60.507;52.853;71.736;77.779;78.566;65.205;71.237;65.175;70.687;58.637;2.0;VALOR
ALBARICOQUES;;49.029;51.191;56.148;61.194;51.416;47.769;47.521;51.012;51.747;37.151;53.947;45.848;49.786;36.221;52.218;44.631;40.169;36.205;2.0;VALOR
FRESAS/FRESON;;86.839;86.071;90.168;85.027;88.06;86.021;86.083;88.726;87.802;85.64;88.305;89.104;89.244;87.919;89.748;80.356;91.28;73.865;2.0;VALOR
MELON;;80.719;83.026;82.618;81.225;81.132;81.519;82.118;81.581;80.958;83.89;81.334;73.546;83.722;71.629;75.195;71.509;85.207;76.009;2.0;VALOR
MELON AMARILLO;;19.253;21.722;22.408;33.213;18.884;19.569;18.977;15.131;20.763;20.766;20.279;14.456;27.896;20.491;20.562;24.462;20.744;20.095;3.0;VALOR
MELON GALIA;;14.359;17.615;16.552;39.671;15.515;11.103;15.699;14.509;13.131;8.263;8.786;17.312;4.715;8.952;5.701;5.34;10.194;14.705;3.0;VALOR
MELON PIEL DE SAPO;;73.741;75.435;73.858;62.3;75.793;76.74;77.422;75.147;75.807;81.235;75.967;63.057;77.223;63.028;68.552;56.272;76.299;61.931;3.0;VALOR
MELON CANTALOUP;;8.76;12.946;5.85;6.657;5.825;3.786;10.055;7.746;5.88;7.768;6.029;10.721;6.898;3.396;6.529;0.0;11.348;20.07;3.0;VALOR
SANDIA;;77.553;80.028;83.334;73.177;78.457;82.643;80.433;77.593;79.759;85.011;80.434;70.618;65.468;63.229;69.383;69.037;64.228;74.493;2.0;VALOR
CIRUELAS;;63.317;65.152;66.323;60.41;67.517;59.769;61.806;64.512;61.973;58.955;57.759;64.835;73.625;56.304;58.844;51.577;70.792;63.847;2.0;VALOR
CEREZAS;;69.599;73.625;70.036;77.353;71.229;70.231;70.059;71.276;68.742;54.506;64.631;71.953;69.612;58.378;75.684;53.907;52.582;61.077;2.0;VALOR
UVAS;;78.145;81.311;81.779;85.388;79.733;77.075;80.561;78.488;77.091;71.073;74.829;79.728;79.384;70.226;74.937;59.568;71.547;66.876;2.0;VALOR
KIWI;;76.459;76.853;75.951;76.261;79.326;72.118;75.084;79.159;77.838;79.25;79.177;72.148;80.631;71.878;78.84;73.726;78.9;64.809;2.0;VALOR
AGUACATE;;79.384;80.258;80.318;83.766;78.14;77.549;81.538;83.351;76.653;77.624;75.711;71.195;79.462;75.73;78.493;62.331;85.43;78.895;2.0;VALOR
PIÑA;;58.527;62.518;60.467;60.27;61.553;63.162;56.196;60.401;62.952;50.188;62.785;60.424;64.11;49.305;57.164;58.436;65.36;27.463;2.0;VALOR
OTRAS FRUTAS FRESCAS;;89.544;90.527;89.664;93.753;89.102;89.203;88.812;90.041;90.369;82.884;90.082;89.288;91.204;89.814;90.442;84.872;89.33;88.734;2.0;VALOR
POMELO;;15.167;16.157;15.699;20.277;15.639;19.219;16.438;15.985;15.675;29.285;15.877;16.818;14.858;10.654;14.483;5.561;19.111;8.49;3.0;VALOR
CHIRIMOYA;;1.097;1.319;0.0;3.124;0.9;0.285;0.92;2.605;0.249;1.017;1.658;1.3;0.0;0.0;0.0;0.0;0.492;1.04;3.0;VALOR
MANGO;;56.514;56.529;56.682;58.88;55.112;50.553;60.301;63.308;59.531;47.638;50.913;51.839;54.023;45.109;51.245;49.388;62.592;53.335;3.0;VALOR
FRAMBUESAS;;15.17;19.582;13.955;11.532;10.294;9.732;15.957;19.953;11.63;14.437;13.775;17.05;13.956;6.943;19.448;6.003;16.466;3.447;3.0;VALOR
ARANDANO;;24.183;25.601;19.268;24.104;24.386;22.523;22.776;24.137;18.245;19.498;21.401;36.854;24.427;24.703;23.436;18.292;17.577;27.358;3.0;VALOR
CAQUI;;40.29;40.48;38.869;49.808;44.738;46.928;38.553;44.519;39.811;38.196;44.41;33.775;34.472;28.395;38.341;28.303;42.873;31.083;3.0;VALOR
PARAGUAYO;;52.728;53.916;54.694;51.958;47.375;48.053;50.043;53.453;50.828;36.371;59.68;61.176;66.213;59.289;57.472;63.806;46.849;52.814;3.0;VALOR
FRUTAS IV GAMA;;67.688;73.038;67.292;64.926;66.883;73.059;70.124;69.693;67.721;59.338;68.255;59.969;71.313;66.152;65.355;69.126;76.71;48.549;2.0;VALOR
FRUTOS SECOS&SEMILLAS;;96.301;96.913;95.989;96.679;97.879;98.153;96.355;96.224;97.278;97.413;93.241;95.01;93.676;96.518;96.138;96.083;97.135;93.755;1.0;VALOR
FRUTOS SEC.ALMENDRA;;49.011;57.879;46.773;43.908;58.536;60.157;48.865;46.293;41.551;39.658;40.624;31.124;39.851;33.077;49.798;29.269;38.55;59.606;2.0;VALOR
ALMENDRA CON CASC.;;17.244;18.873;18.554;15.542;18.496;11.06;16.114;16.498;14.609;11.496;15.634;10.235;19.307;15.516;16.681;13.277;17.864;37.656;3.0;VALOR
ALMENDRA SIN CASC.;;42.0;51.58;37.678;35.277;52.369;55.538;42.169;39.606;36.112;34.803;34.567;25.851;30.108;23.394;45.937;21.668;23.739;41.319;3.0;VALOR
FRUTOS SEC.CACAHUET.;;47.124;48.749;43.833;52.772;56.951;51.436;46.089;43.509;48.402;39.086;39.329;44.834;47.618;46.316;43.562;36.558;47.23;49.78;2.0;VALOR
CACAHUETE CON CASC.;;19.532;18.758;19.536;19.196;24.991;27.202;18.924;15.118;21.841;15.867;18.053;23.565;22.503;17.54;16.218;23.983;20.18;18.258;3.0;VALOR
CACAHUETE SIN CASC.;;36.957;38.778;30.088;43.222;44.978;41.332;36.677;35.895;39.668;28.892;30.51;31.371;32.317;38.685;33.601;22.169;30.933;40.528;3.0;VALOR
FRUTOS SEC.NUECES;;60.971;65.481;56.178;60.182;64.859;62.163;58.859;63.958;59.438;56.823;56.255;53.116;63.48;53.275;62.274;39.351;57.748;62.318;2.0;VALOR
NUECES CON CASCARA;;28.997;27.161;25.444;24.15;28.272;31.061;25.534;32.388;33.967;27.638;36.457;33.594;40.207;34.602;38.54;22.721;36.121;7.314;3.0;VALOR
NUECES SIN CASCARA;;44.357;51.492;40.687;48.028;48.006;45.034;46.237;47.192;38.304;41.864;30.961;32.418;34.931;31.054;36.151;21.561;30.277;59.383;3.0;VALOR
AVELLANA;;22.64;36.806;16.758;26.736;20.763;18.547;15.463;21.365;21.843;19.449;23.195;19.6;27.747;27.273;25.498;16.765;15.225;14.378;2.0;VALOR
PISTACHO;;41.698;40.153;35.364;43.34;46.155;45.04;42.346;43.006;38.471;36.238;42.999;36.706;40.698;39.299;43.348;40.134;33.351;44.817;2.0;VALOR
SURTIDO;;56.038;60.249;56.481;44.836;62.026;61.617;56.808;56.033;65.578;57.471;51.341;44.418;37.114;46.363;56.073;32.525;48.879;54.044;2.0;VALOR
OTROS FRUTOS SECOS;;90.001;91.261;86.676;90.828;91.387;92.893;91.772;89.762;89.519;92.752;87.369;88.225;82.619;84.42;86.676;86.299;89.875;89.828;2.0;VALOR
CASTAÑAS;;2.707;3.388;3.329;1.642;3.327;3.382;1.862;2.48;2.406;1.241;2.331;2.518;0.9;6.258;3.402;0.0;2.267;4.836;3.0;VALOR
T.FRUTA&HORTA.TRANSF;;99.343;98.964;99.618;97.349;99.52;99.446;99.586;99.338;99.53;99.859;99.401;98.774;99.8;98.967;99.505;99.782;99.649;99.52;1.0;VALOR
FRUTA&HORTA.CONSERVA;;99.047;98.719;99.212;97.285;99.403;99.165;99.352;99.012;99.075;99.862;99.318;98.169;99.417;98.993;99.408;96.872;98.896;98.815;2.0;VALOR
GUISANTES;;28.941;14.503;32.761;14.688;23.686;22.194;23.538;39.099;32.633;31.821;41.692;30.139;62.554;56.505;44.939;26.493;37.924;23.378;3.0;VALOR
JUDIAS VERDES;;20.908;8.604;25.661;12.624;15.363;27.299;22.979;29.667;39.312;34.198;30.54;12.795;24.806;31.496;17.985;16.915;20.079;15.276;2.0;VALOR
PIMIENTOS;;54.507;45.605;57.403;45.292;42.113;49.144;61.002;58.549;53.154;56.781;59.508;53.399;65.543;65.007;70.624;54.007;60.278;50.661;2.0;VALOR
ESPARRAGOS;;54.09;50.979;67.699;39.699;48.884;52.643;49.681;58.752;49.473;48.481;67.101;53.168;53.495;68.417;70.582;64.936;60.029;45.33;2.0;VALOR
ALCACHOFAS;;28.707;24.66;28.533;17.216;26.138;43.955;35.673;34.133;37.071;35.242;31.182;9.645;23.343;21.655;31.098;20.508;27.373;17.855;3.0;VALOR
CHAMPIÑOSNES+SETAS;;36.348;34.511;30.349;33.762;24.176;35.06;43.762;34.09;38.03;48.73;39.312;45.734;50.973;40.504;25.59;14.389;20.244;43.214;3.0;VALOR
MAIZ DULCE;;52.828;49.413;49.655;54.119;63.012;55.763;62.777;52.21;51.35;39.999;43.161;44.881;32.694;30.634;44.327;37.83;56.544;61.209;3.0;VALOR
MENESTRA;;12.058;7.489;15.874;3.684;8.841;8.979;9.791;15.169;15.827;16.751;23.503;8.777;16.657;14.438;19.206;12.142;23.313;10.383;3.0;VALOR
TOMATES;;92.758;91.088;89.459;88.765;93.93;96.375;95.136;94.39;96.171;95.301;93.463;88.612;93.523;91.0;92.186;85.152;79.17;88.139;2.0;VALOR
TOMATE FRITO;;86.318;82.177;83.383;80.527;84.146;92.057;91.461;88.771;92.501;92.575;87.469;83.019;92.017;83.601;83.896;79.857;71.896;76.804;4.0;VALOR
TOMATE NATURAL;;59.839;58.26;54.214;62.206;72.251;67.158;63.575;62.454;70.943;60.86;51.791;46.543;51.259;50.463;50.697;34.82;37.779;54.89;4.0;VALOR
TOMATE N.ENTERO;;18.917;16.9;12.589;24.506;23.19;42.916;18.886;18.952;30.909;18.303;14.653;13.039;17.689;19.914;13.236;11.607;13.321;13.079;5.0;VALOR
TOMATE N.TRITUR.;;55.288;54.88;51.447;57.774;68.187;50.27;59.568;57.895;63.241;53.201;47.642;43.261;44.939;45.689;47.62;32.902;30.473;52.202;5.0;VALOR
OTRA VERD/HORT.CON;;49.079;41.423;56.915;41.366;48.662;48.766;56.051;52.293;50.721;50.027;46.157;43.235;41.155;38.178;50.917;68.461;61.642;47.825;3.0;VALOR
FRUTA EN CONSERVA;;80.042;79.197;82.613;83.391;78.491;78.381;78.873;77.693;79.615;83.298;79.239;84.491;87.089;73.383;82.565;71.54;77.305;87.669;3.0;VALOR
MERMELADAS,CONFIT.;;60.244;59.363;63.917;59.074;56.219;52.509;53.346;65.519;61.807;56.568;59.768;62.924;70.042;62.187;69.425;52.845;61.54;69.736;4.0;VALOR
FRUTA CONS/ALMIBAR;;50.828;48.188;47.921;55.427;52.428;54.883;57.088;41.066;46.133;57.572;53.046;57.896;49.78;41.696;40.745;36.942;33.269;69.867;4.0;VALOR
FRUTA ESCARCHADA;;3.899;3.04;4.758;11.964;5.603;3.355;3.589;2.535;1.306;0.395;4.175;3.782;13.429;0.0;2.571;2.144;5.006;4.358;4.0;VALOR
RESTO FRUTA CONSER;;21.333;21.859;16.745;28.336;19.766;15.235;17.065;21.45;15.145;13.739;17.821;37.673;30.666;27.42;25.982;9.605;17.957;28.86;4.0;VALOR
FRUTA&HORTA.CONGELAD;;82.183;87.67;85.417;86.785;84.715;77.985;83.442;81.604;86.762;82.451;76.272;77.079;68.334;74.717;73.659;68.649;76.475;83.562;2.0;VALOR
VERD./HORT.CONGELAD;;81.058;86.85;85.14;86.442;83.568;76.732;82.53;80.599;85.073;81.2;74.846;74.854;67.422;72.958;71.89;68.688;75.691;82.037;3.0;VALOR
ESPINACAS;;26.095;26.846;28.088;29.478;20.7;18.868;29.974;31.625;29.077;27.402;25.629;20.404;33.43;13.774;21.412;23.913;15.547;23.976;4.0;VALOR
GUISANTES;;44.557;56.956;43.6;58.16;39.281;39.718;43.945;41.375;41.624;40.42;38.317;48.484;30.533;31.741;38.407;36.872;45.196;47.259;3.0;VALOR
JUDIA VERDE;;33.53;39.984;44.066;52.126;33.464;27.605;31.018;39.642;37.355;31.292;31.302;17.545;20.68;30.699;22.808;23.488;17.402;37.557;4.0;VALOR
COLIFLOR;;12.135;13.808;12.292;10.58;10.753;7.387;12.393;14.481;15.11;10.897;14.152;8.588;9.128;10.511;11.257;8.869;6.159;12.089;3.0;VALOR
PIMIENTOS;;9.686;9.928;6.881;7.351;8.559;6.482;12.486;11.886;12.307;6.311;7.335;4.554;4.673;15.8;8.01;9.598;2.081;13.967;2.0;VALOR
BROCOLI;;16.038;18.548;15.922;10.551;10.633;11.581;15.772;20.215;15.359;18.095;14.428;12.917;15.924;25.832;13.093;10.937;11.512;25.323;3.0;VALOR
MENESTRA;;24.336;22.598;32.306;24.214;20.567;24.945;26.041;26.064;27.385;30.525;24.589;16.085;19.072;27.807;33.811;20.766;14.928;23.002;3.0;VALOR
OTR.VERD/HOR.CONG.;;59.521;70.987;57.618;58.959;71.466;60.362;62.0;59.365;60.327;54.457;44.345;46.823;36.029;46.514;41.836;45.685;45.944;60.82;4.0;VALOR
FRUTAS CONGELADAS;;10.772;12.996;7.743;12.244;11.952;10.56;9.133;12.296;8.974;10.05;8.49;7.809;5.089;10.056;9.649;4.137;9.309;19.751;3.0;VALOR
PLATOS PREPARADOS;;98.551;98.138;98.815;98.904;99.443;99.558;99.406;99.033;99.391;99.812;98.116;95.765;98.571;98.078;97.012;93.577;90.709;98.748;1.0;VALOR
PLAT.PREP.CONSERVA;;82.723;83.139;86.853;82.505;85.99;86.281;87.007;88.137;87.107;85.072;78.6;61.334;75.046;85.57;76.966;64.978;61.004;79.574;2.0;VALOR
P.P.CONSERVA CARNE;;66.915;64.479;71.236;62.282;69.97;68.871;72.629;72.944;76.535;65.862;64.606;47.044;54.716;70.684;61.78;51.005;51.742;63.662;3.0;VALOR
P.P.CONSERV PESCADO;;15.258;21.794;22.37;13.819;12.396;11.828;11.425;18.842;15.081;12.448;17.531;5.254;11.393;22.1;19.343;6.79;13.618;13.205;3.0;VALOR
P.P.CONSERV VEGETAL;;59.505;60.02;60.035;53.552;64.704;59.941;65.098;68.517;62.323;63.998;50.76;38.265;53.472;58.131;56.697;37.952;33.853;48.931;3.0;VALOR
P.P.CONSV LEGUMBRE;;27.981;23.527;25.947;23.356;37.149;31.795;26.622;40.619;29.601;23.889;24.553;17.019;18.411;35.188;23.918;14.009;13.642;24.189;4.0;VALOR
P.P.CONSERVA PASTA;;36.565;49.33;40.667;39.532;39.349;37.708;35.417;38.532;31.202;26.128;26.053;23.855;29.131;36.621;36.735;27.693;17.698;27.651;3.0;VALOR
PLAT.PREP.CONGELADO;;82.442;82.639;87.802;83.311;86.632;85.152;85.432;84.595;91.275;89.805;78.332;69.998;68.977;72.427;75.623;73.833;71.153;78.06;2.0;VALOR
P.P.CONGELADO CARNE;;51.599;50.175;48.929;43.66;54.198;54.905;61.0;53.298;57.922;60.535;48.997;41.89;37.441;45.931;42.092;32.256;35.595;45.354;3.0;VALOR
P.P.CONGEL.PESCADO;;62.882;63.553;71.923;57.426;69.029;70.5;65.37;63.057;74.624;71.353;62.032;51.291;48.634;53.981;54.025;54.36;62.34;49.16;3.0;VALOR
P.P.CONGEL.VEGETAL;;44.631;47.108;50.809;48.153;41.982;44.088;49.631;53.017;51.214;54.581;35.763;26.517;33.642;29.75;34.918;34.939;33.467;42.494;3.0;VALOR
P.P.CONGELADO PASTA;;30.216;37.071;30.454;36.142;35.152;31.501;33.472;31.863;33.122;25.359;21.543;15.32;18.23;33.023;21.965;22.51;11.71;24.131;3.0;VALOR
OTROS P.P.CONGELADO;;38.289;42.018;40.987;30.589;38.92;34.145;39.541;48.306;41.861;30.789;30.629;27.514;26.761;22.332;37.216;32.824;42.883;30.004;3.0;VALOR
P.P.SOPAS Y CREMAS;;83.55;89.572;87.117;80.386;85.679;84.331;85.007;87.204;84.625;84.234;82.893;66.027;71.526;83.874;77.846;80.808;71.063;77.631;2.0;VALOR
P.P.GAZPACHO/SALMOR;;49.775;54.818;54.017;38.646;55.816;63.023;52.321;64.988;56.938;46.11;44.642;16.441;24.29;38.047;40.608;38.975;36.392;30.921;3.0;VALOR
P.P.SOPAS Y CR.HORT;;40.484;45.327;43.909;34.483;45.109;48.406;38.07;43.519;42.684;35.012;38.226;32.804;30.657;29.412;36.487;35.726;31.449;38.386;3.0;VALOR
P.P.PIZZA;;74.531;74.518;78.972;74.407;77.59;84.527;79.509;74.655;75.061;79.289;71.387;69.136;68.026;64.339;66.629;68.188;70.289;62.879;2.0;VALOR
P.P.PASTA RESTO;;39.361;48.397;42.865;34.478;36.768;44.597;43.389;42.632;38.169;29.243;35.095;27.735;31.218;35.144;29.676;38.886;28.562;31.297;2.0;VALOR
TORTILLAS REFRIGERAD;;36.042;38.528;47.171;32.212;30.787;39.11;37.8;46.149;37.067;38.28;33.31;16.345;21.548;29.004;33.33;31.902;30.351;37.284;2.0;VALOR
PLAT.PREP.OTROS;;87.486;88.499;91.816;86.928;86.686;90.018;89.705;91.389;88.379;90.93;83.569;81.589;81.54;83.411;81.334;78.539;76.399;85.426;2.0;VALOR
CAFES E INFUSIONES;;96.847;96.879;95.769;95.583;97.217;96.788;96.654;96.871;97.555;95.002;97.022;97.994;97.896;94.337;97.141;93.781;96.251;96.743;1.0;VALOR
CAFE G. O M.TORREFAC;;2.544;0.673;1.294;0.417;0.536;2.003;1.227;3.147;1.118;27.099;6.829;2.171;2.179;1.944;1.505;0.0;0.0;7.685;2.0;VALOR
CAFE G. O M.NATURAL;;62.858;70.916;65.934;66.961;67.696;63.712;58.344;59.456;55.221;45.136;51.718;63.979;71.292;58.562;67.712;55.467;54.029;67.975;2.0;VALOR
CAFE G. O M.MEZCLA;;35.082;30.711;32.809;29.642;29.472;28.499;31.683;44.297;37.31;46.008;45.59;36.763;37.112;30.304;24.127;47.213;37.072;44.744;2.0;VALOR
CAFE G. O M.DESCA;;33.775;37.509;42.868;37.849;33.743;39.871;36.576;31.755;30.947;25.82;29.554;33.167;29.428;21.795;32.908;37.53;31.412;23.47;2.0;VALOR
CAFE SOLUBLE;;57.945;54.29;64.182;50.29;65.239;65.673;58.375;51.068;68.372;47.299;56.425;65.726;55.164;57.576;61.28;55.488;55.332;52.914;2.0;VALOR
